ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
1023,2,公教人員保險法第四十八條條文修正草案,2020/9/18,2020/9/18,交付審查,0,0,0,1,高虹安,邱臣遠,蔡壁如,賴香伶,張其祿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公教人員保險法第四十八條條文修正草案,本院民眾黨黨團，鑒於公教人員保險法修法遺漏 99年 1 月 1日至103 年 5月31日退休之台電、中油、台糖及台水等國營事業公保勞工，使其成為年金孤兒，難以滿足其退休基本生活條件。爰提案修正「公教人員保險法」第四十八條，落實年金改革之公平正義及照顧弱勢退休者之老年經濟安全，並從103年6月1日起適用之。是否有當？敬請公決。
1056,2,勞工保險條例第六十三條條文修正草案,2020/9/18,2020/9/22,交付審查,0,0,0,0,廖婉汝,,,,,,,,,,,,,,,,,,,,,林思銘,陳玉珍,謝衣鳯,曾銘宗,鄭正鈐,李德維,林德福,林文瑞,陳雪生,李貴敏,洪孟楷,吳斯懷,呂玉玲,吳怡玎,費鴻泰,徐志榮,溫玉霞,鄭天財,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險條例第六十三條條文修正草案,本院委員廖婉汝等 19 人，現行勞工保險條例第 63 條第 1 項條文規定，被保險人在保險有效期間死亡時，除由支出殯葬費之人請領喪葬津貼外，遺有配偶、子女、父母、祖父母、受其扶養之孫子女或受其扶養之兄弟、姊妹者，得請領遺屬年金給付。目前我國單身勞工比例逐年成長，被保險人於死亡後，若無直系親屬可以請領遺屬年金，剩餘的差額年金給付將全數充公，如同變相懲罰單身勞工。惟現行公教人員保險法並無此限制，導致同為社會保險，卻有不同差別待遇情形產生，對單身勞工顯有不平等之處。爰擬具「勞工保險條例第六十三條條文修正」草案，刪除孫子女及兄弟姊妹須受扶養之規定，避免單身勞工過世後，因無符合規定之遺屬，使遺屬年金遭致充公，以保障單身勞工之權益，讓勞工權益保護更加完備。是否有當？敬請公決。 
1077,2,勞工保險財務永續特別條例草案,2020/9/25,2020/12/1,復議,0,0,0,0,溫玉霞,蔣萬安,林為洲,,,,,,,,,,,,,,,,,,,呂玉玲,孔文吉,萬美玲,鄭正鈐,曾銘宗,鄭天財,李德維,林奕華,吳怡玎,陳雪生,林文瑞,吳斯懷,林思銘,洪孟楷,林德福,陳玉珍,游毓蘭,謝衣鳯,李貴敏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險財務永續特別條例草案,本院委員溫玉霞、蔣萬安、林為洲等 22 人，基於勞工保險財務脆弱，過往所提改革偏重枝節修改，遲遲未能正視政府應比照處理對其他社會保險之承擔，難以提振千萬被保險人之信心，將來對於團結全民有重大不利影響。以民國 108 年為例，行政院長蘇貞昌與勞動部長多次宣示將撥補 200 億，然而，相較勞保未提存負債已攀升至 9.11 兆元，僅一次撥補200 億元實為杯水車薪，無以建立國人信心，更無以面對中青代勞動者。為挽救勞保財務，避免走上破產一途，必須對於過去提存不足，採取更為積極性的結構性處理，爰參考挪威主權基金之緣起及運作，寬籌財源，設置緩衝基金，以較長時間耐心堅定處理，特擬具「勞工保險財務永續特別條例」草案，期能使廣大受雇者，對政府與制度重建信心與信賴。是否有當？敬請公決。 
1082,2,勞工退休金條例第十七條之一及第二十三條條文修正草案,2020/9/25,2023/12/13,委員會審查,0,0,1,0,溫玉霞,,,,,,,,,,,,,,,,,,,,,李德維,呂玉玲,孔文吉,萬美玲,鄭正鈐,林為洲,曾銘宗,林奕華,吳怡玎,陳雪生,林文瑞,鄭天財,吳斯懷,林思銘,林德福,陳玉珍,洪孟楷,謝衣鳯,李貴敏,游毓蘭,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工退休金條例第十七條之一及第二十三條條文修正草案,本院委員溫玉霞等21人，為勞退新制自民國 94 年7月1日實施至今，已逾十五年，理當隨世界財經情勢變化而與時俱進，以裨益勞工，增加其保障，減少其風險。查國內私立學校教職員退撫儲金新制99年實施後，於民國 102年依「學校法人及其所屬私立學校教職員退休撫卹離職資遣條例」（以下簡稱「私校退撫條例」）規定，讓私校教職員可依據個人意願及可承受風險能力，選擇不同效益及風險之投資標的，民國 108 年修正「私校退撫例」亦可依個人人生周期選擇投資組合，而其退休金亦可分期請領，或交由該儲金管理會做更有效投資。私校退撫儲金制度設計良好，其運作經驗實可供勞工退休新制仿效。為使 700 萬勞工得依個人意願可選擇不同的投資標的組合，同時提供勞工可選擇分期請領退休金，讓勞工有機會增加退休金運用效率，真正強化勞工退休經濟安全，爰提出「勞工退休金條例」第十七條之一及第二十三條條文修正草案。是否有當？敬請公決。 
1097,2,就業保險法第十條、第十一條及第十九條之三條文修正草案,2020/9/25,2020/9/29,交付審查,0,0,0,0,謝衣鳯,,,,,,,,,,,,,,,,,,,,,馬文君,孔文吉,洪孟楷,陳玉珍,翁重鈞,呂玉玲,萬美玲,徐志榮,林文瑞,林德福,林思銘,鄭正鈐,鄭天財,廖婉汝,李德維,溫玉霞,陳以信,魯明哲,吳斯懷,吳怡玎,游毓蘭,張育美,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就業保險法第十條、第十一條及第十九條之三條文修正草案,本院委員謝衣鳯等 23 人，根據中華民國家庭照顧者關懷總會2017 年再對台灣 950 名企業員工所進行的調查，有 144 人是每周負擔20 小時以上的「在職照顧者」，平均照顧至少 8年，超過半數在前6個月最混亂不安，平均要6.1個月才能把現狀穩定下來。而目前性別工作平等法第 20 條、勞工請假規則第 7 條家庭照顧假也只有 7 日，這種日數不夠的照顧假，顯示台灣對於長照的配套制度並不完善。爰此，特擬具「就業保險法第十條、第十一條及第十九條之三條文修正草案」，給予家庭照顧者30天 6成薪的照顧留職停薪津貼，來支撐家人倒下第一個月的兵慌馬亂，以免部分家庭並沒有足夠的存款，無法應付瞬間出現的醫藥費、或是需要請看護、請外勞等緊急的狀況。敬請公決。 
1124,2,公立學校教職員退休資遣撫卹條例第八條條文修正草案,2020/9/25,2021/12/28,三讀,1,1,1,0,張廖萬堅,伍麗華,林宜瑾,,,,,,,,,,,,,,,,,,,陳亭妃,許智傑,周春米,范雲,陳瑩,蘇巧慧,沈發惠,黃世杰,賴惠員,吳玉琴,莊瑞雄,羅美玲,陳素月,江永昌,陳秀寳,吳秉叡,李昆澤,吳思瑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立學校教職員退休資遣撫卹條例第八條條文修正草案,本院委員張廖萬堅、伍麗華 Saidhai Tahovecahe、林宜瑾等21人，鑑於勞工及私校教職員按月提撥之金額可免計入年度所得稅額；又依據財政部公告計算退職所得定額免稅之金額，其計算方式指出：「分期領取者，以全年領取總額，減除 78萬 1 千元後之餘額為所得額。」前述兩規定使得多數勞工及私校教職員於退撫金之部分幾乎免稅。但同樣是繳納退撫金，公立學校教師依本條例繳納時，並無減免年度薪資所得課稅之規定，形成同樣是在職時提繳的退撫金，一般勞工及私立學校教職員不用課稅，但公立學校教師卻要課稅之差別待遇。為能不分勞工、私立學校教職員、公立學校教師皆一體適用「提繳免稅、月退定額免稅」之制度，爰提出「公立學校教職員退休資遣撫卹條例」第八條條文修正草案。是否有當？敬請公決。 
1148,2,產業創新條例第二十七條條文修正草案,2020/10/6,2020/10/6,交付審查,0,0,0,0,王定宇,趙天麟,,,,,,,,,,,,,,,,,,,,林俊憲,何欣純,蔡易餘,蘇治芬,周春米,羅美玲,羅致政,陳素月,莊競程,鍾佳濱,范雲,洪申翰,王美惠,許智傑,林宜瑾,沈發惠,邱泰源,郭國文,黃世杰,林楚茵,陳亭妃,湯蕙禎,陳秀寳,李昆澤,吳秉叡,伍麗華,余天,黃秀芳,陳柏惟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,產業創新條例第二十七條條文修正草案,本院委員王定宇、趙天麟等 31 人，鑑於現行政府採購法第九十六條規定政府機關之招標文件得優先採購環保標章產品，標示政府機關帶頭做環保決心，加上資源回收再利用法第二十二條規定一定比例之綠色環保產品採購，近年來的環保採購已經達到一百億元/年規模。本席等認為，要求政府優先採購百分之百政府認證的台灣製品，能夠降低貨品勞務的碳足跡移動，本身就是節能減碳的環保採購；同時能為政府採購多加一層品質保證，並有助我國本土產業發展、增加本國勞工就業之全球經濟戰略布局。爰參照前引我國環保產品採購以及美國 1933 年「Buy American Act」立法例，於經濟部主管法規，正式立法由政府部門優先採購「台灣（MIT）製品」，特提出「產業創新條例第二十七條條文修正草案」。是否有當？敬請公決。 
1165,2,公立學校教職員退休資遣撫卹條例第八條條文修正草案,2020/10/6,2021/12/28,三讀,1,1,1,0,費鴻泰,呂玉玲,,,,,,,,,,,,,,,,,,,,孔文吉,廖婉汝,吳怡玎,李貴敏,游毓蘭,謝衣鳯,魯明哲,林文瑞,洪孟楷,陳以信,蔣萬安,曾銘宗,賴士葆,鄭麗文,馬文君,溫玉霞,張育美,鄭正鈐,萬美玲,李德維,楊瓊瓔,吳斯懷,鄭天財,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公立學校教職員退休資遣撫卹條例第八條條文修正草案,本院委員費鴻泰、呂玉玲等 25 人，首依所得稅法第四條第一項第七款規定：「人身保險、勞工保險及軍、公、教保險之保險給付」，可免納所得稅，是以軍、公、教之保險給付與勞工保險給付，皆一致列入免納所得稅規範。次參照勞工退休金條例第十四條第四項規定：「第七條第二項第一款至第三款規定之人員，得在其每月執行業務所得百分之六範圍內，自願提繳退休金；其自願提繳之退休金，不計入提繳年度執行業務收入課稅。」即自願依勞工退休金條例規定提繳及請領退休金之雇主、自營作業者、受委任工作者及不適用勞動基準法之勞工，其退休提撥可於當年度申報所得稅時扣除免稅。然，依據公務人員退休撫卹基金管理條例第九條規定：「第一條所定人員依第四條規定領取之退休金、退職酬勞金、退伍金、退休俸、贍養金、撫卹金、撫慰金、資遣給與、中途離職者之退費及其孳息部分，免納所得稅」，即政務官、教育人員及軍職人員自繳之退休（職）、（伍）撫卹基金，於退休領取時，方得免稅。軍公教於現職期間每月薪資所提撥繳付退休撫卹之金額，仍被計入當年度所得稅之申報總額計算。為期使所有勞動者之在職提撥免稅能有一致性之法制，爰提案增修「公立學校教職員退休資遣撫卹條例」第八條第五項之規範，將學校教職員不計入撥繳年度薪資所得課稅，以符制度構建之政策目的。是否有當？敬請公決。 
1182,2,就業服務法部分條文修正草案,2020/10/6,2020/10/6,交付審查,0,0,0,0,游毓蘭,,,,,,,,,,,,,,,,,,,,,李貴敏,鄭正鈐,林奕華,洪孟楷,謝衣鳯,林文瑞,吳怡玎,魯明哲,溫玉霞,吳斯懷,陳雪生,翁重鈞,賴士葆,徐志榮,楊瓊瓔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就業服務法部分條文修正草案,本院委員葉毓蘭等 16 人，鑑於部分不肖雇主對外籍家庭看護工屢有侵害、性騷擾事件，而外籍勞工卻苦無求助管道，導致個案事態愈形嚴重，而每每發生嚴重影響我國際形象。為保障外籍勞工工作權益與工作環境安全，減少類似事件發生及強化處理機制。爰針對性騷擾、性侵害等重大侵害勞工權益事項，於就業服務法明定仲介通報與協助義務，並對惡性重大之仲介提高處罰，及對外籍勞工重大侵害之雇主限制其雇用外籍勞工之權利。爰提出「就業服務法部分條文修正草案」。是否有當？敬請公決。
1186,2,勞工保險條例第三十條條文修正草案,2020/10/6,2020/10/28,委員會審查,0,0,1,0,廖婉汝,溫玉霞,,,,,,,,,,,,,,,,,,,,林思銘,陳玉珍,孔文吉,翁重鈞,李德維,陳雪生,曾銘宗,鄭麗文,游毓蘭,鄭正鈐,洪孟楷,吳怡玎,李貴敏,吳斯懷,林文瑞,徐志榮,萬美玲,林德福,鄭天財,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險條例第三十條條文修正草案,本院委員廖婉汝、溫玉霞等 21 人，鑒於為使法律關係早日確定，法律上定有請求權時效之原則，惟為確保權利人之權益，對於請求權時效之規定，應衡量實際情況予以訂定。查民國 102 年「行政程序法第一百三十一條」修正公法請求權之規定略為「……請求權人為人民時，除法律另有規定外，因十年間不行使而消滅……」，然「勞工保險條例」對於請求權之規定，於民國 101 年修正相關規定後，並未跟進修正，基於行政法與社會保險法制間法律規範之一致，爰擬具「勞工保險條例第三十條條文修正草案」，將請求權時效延長為十年。是否有當？敬請公決。 
1255,2,地方民意代表費用支給及村里長事務補助費補助條例第六條條文修正草案,2020/10/23,2022/3/30,委員會審查,0,0,1,0,江永昌,郭國文,林俊憲,林宜瑾,,,,,,,,,,,,,,,,,,黃國書,黃秀芳,蔡易餘,劉世芳,何志偉,莊競程,蘇治芬,林岱樺,鍾佳濱,王美惠,莊瑞雄,湯蕙禎,陳柏惟,陳亭妃,范雲,劉建國,黃世杰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地方民意代表費用支給及村里長事務補助費補助條例第六條條文修正草案,本院委員江永昌、郭國文、林俊憲、林宜瑾等 21 人，鑑於議員服務型態有所改變，而議員助理工作內容也更加多元，為使議員用人更有彈性以符實際需要，並兼顧議員助理基本人數以維持問政品質，取消公費助理人數上限，調降人數下限；納入部分時間工作公費助理及刪除有關公費助理每人每月支領金額之上限規定；為明確適用議會編列預算範圍及保障公費助理權益，將加班費、勞工保險費、全民健康保險費及勞工退休金之雇主負擔部分經費明定於法條中，爰擬具「地方民意代表費用支給及村里長事務補助費補助條例第六條條文修正草案」。是否有當？敬請公決。 
1262,2,勞工保險條例第六十六條及第六十九條條文修正草案,2020/10/23,2020/10/23,交付審查,0,0,0,0,莊競程,何志偉,郭國文,,,,,,,,,,,,,,,,,,,洪申翰,張廖萬堅,趙天麟,蘇巧慧,林宜瑾,陳秀寳,陳柏惟,伍麗華,邱議瑩,楊曜,邱泰源,林楚茵,王定宇,陳瑩,范雲,賴品妤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險條例第六十六條及第六十九條條文修正草案,本院委員莊競程、何志偉、郭國文等 19 人，有鑑於我國人口結構急遽轉變，少子化及老年化情況嚴重，導致相關年金保險財務面臨重大挑戰。考量勞工保險涉及千萬勞工權益，且為國家社會安全支柱，除保險財務改革外，亦應提高政府責任，藉由政府撥款挹注，減緩改革衝擊。且為安定民心，應比照國民年金及公務員退撫制度，明定由政府負最後支付責任，爰擬具「勞工保險條例第六十六條及六十九條條文」修正草案。是否有當？敬請公決。 
1326,2,勞工保險條例第六十六條、第六十九條及第七十四條條文修正草案,2020/10/23,2020/10/23,交付審查,0,0,0,0,徐志榮,,,,,,,,,,,,,,,,,,,,,鄭麗文,李德維,洪孟楷,許淑華,賴士葆,林文瑞,呂玉玲,吳怡玎,鄭正鈐,廖婉汝,魯明哲,溫玉霞,陳玉珍,李貴敏,林奕華,鄭天財,吳斯懷,游毓蘭,林為洲,萬美玲,林德福,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險條例第六十六條、第六十九條及第七十四條條文修正草案,本院委員徐志榮等 22 人，鑒於上一期勞保財務精算報告，勞保基金潛藏負債已達9.11兆元，破產年限提前到2026年，然行政院及勞動部卻遲遲不與社會溝通、提出如何解決破產之配套；而行政部門之不做為及延遲，將造成不同世代勞工的衝突。為求勞保基金能永續經營，不同世代之勞工皆能獲得同等保障，並確保每一世代的退休勞工皆能安享退休生活，爰提出「勞工保險條例」第六十六條、第六十九條及第七十四條條文修正草案。是否有當？敬請公決。 
1327,2,勞工保險財務永續特別條例草案,2020/10/23,2020/12/1,復議,0,0,0,0,溫玉霞,蔣萬安,林為洲,,,,,,,,,,,,,,,,,,,陳玉珍,吳斯懷,林文瑞,林思銘,張育美,李貴敏,林奕華,許淑華,魯明哲,羅明才,萬美玲,徐志榮,游毓蘭,謝衣鳯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險財務永續特別條例草案,本院委員溫玉霞、蔣萬安、林為洲等 17 人，基於勞工保險財務脆弱，過往所提改革偏重枝節修改，遲遲未能正視政府應比照處理對其他社會保險之承擔，難以提振千萬被保險人之信心，將來對於團結全民有重大不利影響。以民國 108 年為例，行政院長蘇貞昌與勞動部長多次宣示將撥補 200 億，然而，相較勞保未提存負債已攀升至 9.11 兆，僅一次撥補 200億實為杯水車薪，無以建立國人信心，更無以面對中青代勞動者。為挽救勞保財務，避免走上破產一途，必須對於過去提存不足，採取更為積極性的結構性處理，爰參考挪威主權基金之緣起及運作，寬籌財源，設置緩衝基金，以較長時間耐心堅定處理，特擬具「勞工保險財務永續特別條例」草案，期能使廣大受僱者，對政府與制度重建信心與信賴。是否有當？敬請公決。 
1329,2,政府採購法第一百零一條及第一百零三條條文修正草案,2020/10/23,2021/10/20,委員會審竣,0,1,1,0,林思銘,,,,,,,,,,,,,,,,,,,,,吳斯懷,孔文吉,張育美,陳雪生,林文瑞,洪孟楷,鄭正鈐,曾銘宗,魯明哲,溫玉霞,李德維,廖婉汝,馬文君,蔣萬安,陳以信,鄭天財,翁重鈞,楊瓊瓔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,政府採購法第一百零一條及第一百零三條條文修正草案,本院委員林思銘等 19 人，為避免參與政府採購之廠商，利用違法手段降低勞動成本，低價搶標，造成企業不公平競爭的惡性循環，損害勞工權益，對一定年限內多次違反勞動法令紀錄之企業單位，應限制其參與投標，爰提案修正「政府採購法第一百零一條及第一百零三條條文」。是否有當？敬請公決。 
1368,2,無線電視事業公股處理條例第三條、第七條及第十四條條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,何欣純,,,,,,,,,,,,,,,,,,,,,黃秀芳,陳素月,林俊憲,賴惠員,蔡易餘,吳玉琴,劉世芳,湯蕙禎,羅美玲,江永昌,黃世杰,王美惠,莊競程,陳明文,劉櫂豪,賴品妤,許智傑,賴瑞隆,李昆澤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,無線電視事業公股處理條例第三條、第七條及第十四條條文修正草案,本院委員何欣純等 20 人，鑑於行政院功能業務與組織改造及調整，民國一百零一年行政院新聞局裁撤，並將其有關廣播電視事業、電影事業等相關權限業務移撥予文化部及所屬機關（構）承接辦理；民國一百零三年行政院勞工委員會改制升格為勞動部，配合行政院組織法修訂，酌予文字修正。另，有關公視基金會辦理政府編列預算招標採購或設置之頻道節目之製播等相關規定，因應僑務委員會政策性考量，民國一百零七年起台灣宏觀電視停止播放，爰刪除之，並修正新增民國一百零八年設立之台語電視。爰此提出「無線電視事業公股處理條例第三條、第七條及第十四條條文修正草案」。是否有當？敬請公決。 
1372,2,團體協約法第八條條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,賴香伶,張其祿,王婉諭,,,,,,,,,,,,,,,,,,,高虹安,林昶佐,江永昌,蔡壁如,邱臣遠,邱顯智,洪申翰,蔣萬安,洪孟楷,高嘉瑜,陳柏惟,陳椒華,趙正宇,蔡適應,羅致政,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,團體協約法第八條條文修正草案,本院委員賴香伶、張其祿、王婉諭等 18 人，鑒於勞工自主工會與雇主（團體）協商時，較諸雇主有較佳資力，事業單位內常聘有專業工作者處理人力資源、勞動及法律事務，工會於法律知識、談判技巧、協約條款擬定等能力通常遜於雇主，需勞資協商專業協助。且現行條文並未限制雇主僅得由本人或代表人作為協商代表，僅對工會限制實違平等原則。爰提案修正「團體協約法」第八條，使工會得委任律師或其加入之工會聯合組織人員得居於協商代表之地位參與團體協商及發言。是否有當？敬請公決。 
1380,2,就業保險法部分條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,賴品妤,何志偉,林宜瑾,伍麗華,,,,,,,,,,,,,,,,,,蘇巧慧,范雲,林楚茵,湯蕙禎,趙天麟,沈發惠,洪申翰,莊競程,陳瑩,吳玉琴,邱泰源,張宏陸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就業保險法部分條文修正草案,本院委員賴品妤、何志偉、林宜瑾、伍麗華 Saidhai Tahovecahe等 16 人，由於實務上發生部分勞工因罹患惡性腫瘤等需長期治療休養之重大傷病，不能工作，而申請留職停薪之情形，於此情形被保險人頓時失去收入來源，但必須負擔龐大之醫療支出，為鼓勵被保險人專心治療，回復健康，以利重返職場，爰於本法中新增重大傷病津貼給付，以保障勞工於留職停薪期間之基本生活，爰擬具「就業保險法部分條文修正草案」。是否有當？敬請公決。 
1395,2,勞動基準法第四十二條、第七十七條及第七十九條條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,趙天麟,,,,,,,,,,,,,,,,,,,,,郭國文,蔡易餘,賴惠員,羅致政,黃國書,伍麗華,陳秀寳,陳亭妃,林岱樺,吳秉叡,羅美玲,王美惠,陳明文,黃秀芳,邱泰源,江永昌,張宏陸,張廖萬堅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞動基準法第四十二條、第七十七條及第七十九條條文修正草案,本院委員趙天麟等 19 人，有鑑於勞工上班遲到之時間，因未提供勞務，雇主得就遲到時間比例扣發當日工資，並依勞動基準法施行細則第七條由勞雇雙方自行議定，但勞雇雙方訂定之勞動契約實體權利義務不對等，爰修正「勞動基準法」第四十二條、第七十七條及第七十九條條文修正草案，若未提供勞務部分為不可歸責於勞工之原因，不得要求為不利處分。是否有當？敬請公決。 
1408,2,勞資爭議處理法第四十三條條文修正草案,2020/12/4,2021/4/13,三讀,1,1,1,0,劉建國,莊競程,楊曜,黃秀芳,,,,,,,,,,,,,,,,,,黃國書,吳思瑤,陳秀寳,陳亭妃,陳素月,吳琪銘,羅致政,張宏陸,劉櫂豪,張廖萬堅,邱泰源,湯蕙禎,洪申翰,江永昌,蔡易餘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞資爭議處理法第四十三條條文修正草案,本院委員劉建國、莊競程、楊曜、黃秀芳等 19 人，鑑於《勞資爭議處理法》規範中央主管機關為不當勞動行為裁決案件之審理機關，並應組成不當勞動行為裁決委員會（以下簡稱裁決委員會），設置裁決委員七人至十五人，以處理不當勞動行為爭議事件。現行裁決委員會之組成，為勞動法學者及具備勞資關係背景之律師及專家，但均為兼職。為使裁決委員會運作更具有效率及專業，爰增訂裁決委員置一人至三人為專職，其餘裁決委員仍維持為兼職，以保障勞工組織、參與工會活動之團結權、簽訂團協之團體協商權。爰此，特擬具「勞資爭議處理法第四十三條條文修正草案」。是否有當？敬請公決。 
1466,2,勞動教育促進法草案,2020/12/4,2021/11/25,委員會審查,0,0,1,0,李昆澤,吳思瑤,林宜瑾,賴瑞隆,劉世芳,,,,,,,,,,,,,,,,,郭國文,鍾佳濱,張廖萬堅,湯蕙禎,賴惠員,蘇治芬,陳瑩,劉建國,周春米,王美惠,羅美玲,陳秀寳,管碧玲,許智傑,黃國書,林楚茵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞動教育促進法草案,本院委員李昆澤、吳思瑤、林宜瑾、賴瑞隆、劉世芳等 21 人，有鑑於我國勞工教育辦理行之有年，勞動教育進入校園向下扎根的訴求也與日俱增，且因十二年國民基本教育以「適性揚才」為目標，力求技職與普通教育齊頭並進，透過學習勞動法令知識，逐步建立勞動意識，完備勞動權益，始能相得益彰。循此制定勞動教育專法，不啻為各級政府部門辦理相關業務確立法律明文依據，亦可建構可長可久、與時俱進的全民勞動教育，故提出「勞動教育促進法草案」。是否有當？敬請公決。 
1469,2,性別工作平等法第二十條條文修正草案,2020/12/4,2021/12/28,三讀,1,1,1,0,李昆澤,林宜瑾,,,,,,,,,,,,,,,,,,,,蘇治芬,鍾佳濱,羅美玲,黃國書,湯蕙禎,賴瑞隆,陳瑩,劉世芳,管碧玲,賴惠員,劉建國,王美惠,周春米,張廖萬堅,許智傑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,性別工作平等法第二十條條文修正草案,本院委員李昆澤、林宜瑾等 17 人，有鑑於颱風時節常有局部地區學校達停課標準，而家長仍需上班，子女缺乏照護的情況發生，爰提出「性別工作平等法第二十條條文修正草案」，明定勞工家庭成員因天然災害需親自照顧，得請家庭照顧假，且因當前少子化困境，為建構平衡家庭經濟及職場工作的友善環境，相關薪資計算應給予全薪，以降低請假照護子女時對生計的影響。是否有當？敬請公決。 
1507,2,勞工保險條例第六十三條條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,劉建國,莊競程,洪申翰,吳琪銘,,,,,,,,,,,,,,,,,,湯蕙禎,王美惠,余天,陳秀寳,黃秀芳,楊曜,陳椒華,趙天麟,吳玉琴,陳歐珀,陳素月,羅致政,蔡易餘,陳亭妃,黃世杰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險條例第六十三條條文修正草案,本院委員劉建國、莊競程、洪申翰、吳琪銘等 19 人，針對單身未婚勞保被保險人於在職加保期間死亡，兄弟姊妹請領遺屬津貼須受被保險人生前扶養之條件限制，已不符合實際社會發展現況，條件限制已成為變相「懲罰單身者」。經查，勞保年金自 2009 年實施以來，已有千件以上這類充公案例，隨著民眾觀念改變，單身未婚人口的遞增，此單身歧視條款應予以修正，俾保障相關人員之權益，故參考公務人員保險法規定，修定勞保給付請領規定，特擬具「勞工保險條例第六十三條條文修正草案」。是否有當？敬請公決。 
1513,2,勞工保險條例第六十九條條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,湯蕙禎,黃世杰,陳秀寳,莊競程,郭國文,,,,,,,,,,,,,,,,,王美惠,羅美玲,周春米,吳玉琴,吳秉叡,蘇巧慧,洪申翰,吳琪銘,陳明文,管碧玲,范雲,伍麗華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險條例第六十九條條文修正草案,本院委員湯蕙禎、黃世杰、陳秀寳、莊競程、郭國文等 17 人，鑑於於台灣社會面臨高齡化、少子化衝擊，勞工保險於未來領取老年年金給付人數逐年增加，但青壯勞動人口卻逐漸減少，勞工保險原有制度將面臨破產危機，根據勞保局 2018年度「勞工保險普通事故保險費率精算及財務評估」報告，勞保基金將於 2026 年破產。為使勞保制度長遠發展，保障勞工老年生活，爰擬具「勞工保險條例第六十九條條文修正草案」，將勞工保險財務由政府負最後支付責任。是否有當？敬請公決。 
