ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
1292,2,災害防救法第二十二條條文修正草案,2020/10/23,2022/5/24,三讀,1,1,1,0,鄭天財,,,,,,,,,,,,,,,,,,,,,賴士葆,曾銘宗,吳斯懷,林文瑞,鄭正鈐,魯明哲,陳玉珍,游毓蘭,廖婉汝,李德維,萬美玲,林德福,吳怡玎,張育美,孔文吉,費鴻泰,呂玉玲,洪孟楷,陳以信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,災害防救法第二十二條條文修正草案,本院委員鄭天財Sra Kacaw 等 20 人，針對原住民族基本法已明文要求政府應建立原住民族地區之天然災害防護及善後制度，並劃設天然災害防護優先區，然現行災害防救法並未配合將原住民族地區之災害防救納入各級政府應依權責實施之減災事項中。為提高政府原住民族地區之災防資源投入，賦予政府對原住民族地區災害防救之作為義務，爰擬具「災害防救法第二十二條條文修正草案」。是否有當？敬請公決。 
1294,2,國民法官法第三條及第五條條文修正草案,2020/10/23,2020/10/23,交付審查,0,0,0,0,鄭天財,,,,,,,,,,,,,,,,,,,,,林思銘,陳雪生,馬文君,張育美,鄭正鈐,鄭麗文,陳玉珍,林文瑞,萬美玲,林為洲,林奕華,蔣萬安,曾銘宗,溫玉霞,翁重鈞,廖婉汝,魯明哲,楊瓊瓔,李德維,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國民法官法第三條及第五條條文修正草案,本院委員鄭天財Sra Kacaw 等 20 人，有鑑於原住民族基本法第三十條第一項：「政府處理原住民族事務、制定法律或實施司法與行政救濟程序、公證、調解、仲裁或類似程序，應尊重原住民族之族語、傳統習俗、文化及價值觀，保障其合法權益，原住民有不諳國語者，應由通曉其族語之人為傳譯。」就原住民因傳統習俗、文化或價值觀而涉訟者，往往會因為承審之法官無法理解此類原住民族習俗、文化之意義與背景對於原住民日常行為之影響程度，而導致現行許多原住民族依其習俗、文化及原住民族基本法而為之行為，仍遭其他法律羅織，且以刑罰相繩，導致此類案件難以讓當事人及原住民認同，爰修正「國民法官法第三條及第五條條文」。是否有當？敬請公決。 
1315,2,總統副總統選舉罷免法第十三條條文修正草案,2020/10/23,2020/10/23,交付審查,0,0,0,0,孔文吉,,,,,,,,,,,,,,,,,,,,,鄭天財,溫玉霞,游毓蘭,陳雪生,林文瑞,萬美玲,吳怡玎,鄭正鈐,徐志榮,洪孟楷,張育美,李貴敏,林思銘,魯明哲,陳以信,李德維,呂玉玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,總統副總統選舉罷免法第十三條條文修正草案,本院委員孔文吉等 18 人，肇因原住民因為就學、就業、生活因素而散居在全國各直轄市或縣（市），「人戶分離」即人口居住地與戶口登記地不一致的情形嚴重。因多數原住民就學、就業、經濟或交通之故，無法長途跋涉回鄉投票，因此無法行使投票權利，投票率相對較低。憲法第十七條：「人民有選舉、罷免、創制及複決之權。」而現行平地原住民立法委員與山地原住民立法委員選舉區，與總統副總統選舉區同樣屬全國投票性質，適合透過不在籍投票中之移轉投票方式辦理，俾可保障憲法賦予的基本投票及政治參與權利。爰明定具原住民身分之選舉人，就總統及副總統選舉之投票，得於規定期限內申請移轉至不同直轄市、縣（市）投票，其相關辦法由中央選舉委員會會商內政部定之。爰擬具「總統副總統選舉罷免法第十三條條文修正草案」。是否有當？敬請公決。 
1317,2,國軍退除役官兵輔導條例第十六條條文修正草案,2020/10/23,2020/10/23,交付審查,0,0,0,0,孔文吉,鄭天財,,,,,,,,,,,,,,,,,,,,溫玉霞,游毓蘭,洪孟楷,萬美玲,呂玉玲,林思銘,林文瑞,吳怡玎,張育美,陳雪生,徐志榮,李貴敏,魯明哲,李德維,鄭正鈐,陳以信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國軍退除役官兵輔導條例第十六條條文修正草案,本院委員孔文吉、鄭天財Sra Kacaw 等 18人，按內政部統計處資料顯示，104 年原住民零歲平均餘命為 71.86 歲，較全體國民零歲平均餘命低 8.34 歲，但相較於民國 95 年相差 9.41歲，原住民與全體國民零歲平均餘命之差距，已有縮減。原住民族平均餘命較低，必須經由改善其經濟條件、生活環境及公共衛生等方面來著手，尤應致力改善原住民族地區醫療衛生水準，建構普及性之醫療照護體系，以消弭族群之間的差異。政府為延長原住民族平均餘命，須強化原住民族地區醫療照護設施與服務，並提供各項支援策略，以增進服務之可近性、可及性與可負擔性，提升其整體安養照護品質。爰基於此，迄今原住民平均餘命與非原住民至今仍相差 8.12 歲。近年相關年金制度，舉凡「國民年金法第五十三條」、「公務人員退休資遣撫卹法第十七條」、「公立學校教職員退休資遣撫卹條例第十八條」、「農民退休儲金條例第十五條」皆已規定原住民於 55 歲即可退休請領相關年金或是配合支領相關儲金等制度，爰參酌上開法律之修正與制定等立法意旨，爰特針對本條例第十六條規定，原住民籍之退除役士官兵，年滿五十五歲即可申請安置就養，以符合其現實的安置與就養需求。擬具「國軍退除役官兵輔導條例第十六條條文修正草案」。是否有當？敬請公決。 
1318,2,野生動物保育法部分條文修正草案,2020/10/23,2021/3/22,委員會審竣,0,1,1,0,孔文吉,鄭天財,,,,,,,,,,,,,,,,,,,,徐志榮,溫玉霞,吳怡玎,李貴敏,鄭正鈐,陳雪生,游毓蘭,呂玉玲,張育美,林思銘,林文瑞,洪孟楷,陳以信,李德維,魯明哲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,野生動物保育法部分條文修正草案,本院委員孔文吉、鄭天財Sra Kacaw 等 17人，原住民狩獵問題長年造成原住民遭遇司法訴追，影響原住民傳統文化及狩獵慣俗權益甚鉅，爰為保障原住民狩獵之基本人權，並依據2007 年聯合國大會通過之《聯合國原住民族權利宣言》、原住民族基本法之相關規定及立法精神，爰擬具野生動物保育法部分條文修正草案，第十七條增列原住民於原住民族地區遭遇野生動物，得不俟報請主管機關處理即可獵捕或宰殺野生動物。另鑑於歷來保育類野生動物侵擾民眾其身家財產時常投訴無門，民眾無端承擔財產損失卻無法得到政府相關之賠償，故於同條條文中增定第三項，針對因同條文第一項第二款之情事致生損害時，準用農業天然災後救助辦法之規定予以救助，以保障民眾權益。又於同法第二十一條之一修法增列原住民基於「非營利自用」需要亦可獵捕、宰殺或利用野生動物之行為，就非營利自用之獵捕行為於符合其傳統文化、部落自主管理等原則下予以放寬之，以保障原住民族之狩獵傳統。爰擬具「野生動物保育法部分條文修正草案」。是否有當？敬請公決。 
1430,2,中華民國憲法增修條文第四條條文修正草案,2020/12/4,2022/1/22,委員會審查,0,0,1,0,伍麗華,,,,,,,,,,,,,,,,,,,,,周春米,陳明文,莊瑞雄,沈發惠,張廖萬堅,王美惠,黃世杰,陳秀寳,陳亭妃,賴品妤,陳素月,林宜瑾,賴惠員,余天,鍾佳濱,羅致政,莊競程,郭國文,邱泰源,管碧玲,洪申翰,邱志偉,吳玉琴,蘇治芬,林淑芬,羅美玲,林岱樺,吳秉叡,李昆澤,高嘉瑜,賴瑞隆,吳思瑤,蔡適應,林楚茵,蘇巧慧,陳瑩,陳椒華,趙天麟,,,,,,,,,,,,,,,,,,,,,,,,,中華民國憲法增修條文第四條條文修正草案,本院委員伍麗華 Saidhai Tahovecahe 等 39 人，鑑於中華民國憲法增修條文第四條第一項第二款規定「二、自由地區平地原住民及山地原住民各三人。」其中平地原住民、山地原住民之區分，係沿襲自日治時期的分類，至今日除顯已不合時宜外，亦在原住民各層級代議士選舉中產生各種可議的現象。爰擬具「中華民國憲法增修條文第四條條文修正草案」。是否有當？敬請公決。 
1431,2,原住民保留地禁伐補償條例第四條條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,伍麗華,,,,,,,,,,,,,,,,,,,,,陳明文,鍾佳濱,沈發惠,王美惠,莊瑞雄,陳秀寳,周春米,賴品妤,黃世杰,林宜瑾,郭國文,邱泰源,陳素月,李昆澤,賴惠員,蘇治芬,管碧玲,羅美玲,羅致政,吳秉叡,蔡適應,林岱樺,吳思瑤,洪申翰,陳椒華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,原住民保留地禁伐補償條例第四條條文修正草案,本院委員伍麗華 Saidhai Tahovecahe 等 26 人，鑑於同一地號土地內之不同空間範圍實容於進行不同型態之土地利用行為，因此同一地號土地內之不同空間範圍，有部分範圍之土地利用情形符合禁伐補償要件，另同時有部分範圍之土地利用情形符合其他中央機關發給獎勵金、補償或補助規定之要件者，乃實務上常見之情況。故原住民保留地禁伐補償條例第四條第三項關於土地使用人於「同一地號土地」僅得就禁伐補償或其他中央機關發給之獎勵金、補償或補助擇一申請之規定，顯不合理。爰擬具「原住民保留地禁伐補償條例第四條條文修正草案」。是否有當？敬請公決。 
1449,2,原住民族基本法第八條條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,陳瑩,蔡適應,,,,,,,,,,,,,,,,,,,,黃國書,邱志偉,陳歐珀,賴惠員,張宏陸,伍麗華,黃秀芳,劉建國,黃世杰,張廖萬堅,陳秀寳,江永昌,余天,吳思瑤,陳亭妃,賴品妤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,原住民族基本法第八條條文修正草案,本院委員陳瑩、蔡適應等 18 人，為促進直轄市及轄有原住民族地區之縣積極推動原住民族事務，辦理原住民族民俗文化與生活輔導、聚落環境交通改善、經濟事業發展、人力資源、原住民保留地管理與開發利用及公共工程建設等事項，落實國家對原住民族權益之保障，擬具「原住民族基本法第八條條文修正草案」。是否有當？敬請公決。 
1450,2,地方制度法第六十二條條文修正草案,2020/12/4,2022/4/25,委員會審查,0,0,1,0,陳瑩,伍麗華,賴惠員,,,,,,,,,,,,,,,,,,,蔡適應,黃國書,邱志偉,余天,陳歐珀,陳秀寳,張宏陸,賴品妤,江永昌,吳思瑤,張廖萬堅,黃秀芳,劉建國,陳亭妃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地方制度法第六十二條條文修正草案,本院委員陳瑩、伍麗華Saidhai Tahovecahe、賴惠員等17人，鑒原住民族基本法第八條第二項規定「直轄市及轄有原住民族地區之縣，其直轄市、縣政府應設原住民族專責單位」，為促使直轄市、縣政府積極落實原住民族專責單位列為地方政府一級機關單位，且不影響原地方政府之組織。爰擬具「地方制度法第六十二條條文修正草案」。是否有當？敬請公決。 
1454,2,老人福利法第二條條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,陳瑩,,,,,,,,,,,,,,,,,,,,,陳歐珀,黃世杰,江永昌,余天,蔡適應,伍麗華,張廖萬堅,賴惠員,黃國書,陳秀寳,邱志偉,張宏陸,吳思瑤,黃秀芳,劉建國,賴品妤,陳亭妃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,老人福利法第二條條文修正草案,本院委員陳瑩等 18 人，為增進原住民老人福利，維護其健康生活，並促進原住民與全體國民平均餘命差距之縮短，擬具「老人福利法第二條條文修正草案」。是否有當？敬請公決。 
1480,2,公職人員選舉罷免法第三十六條及第六十八條條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,林俊憲,林宜瑾,高嘉瑜,賴惠員,,,,,,,,,,,,,,,,,,吳琪銘,蔡適應,蘇治芬,羅致政,范雲,蔡易餘,賴瑞隆,李昆澤,沈發惠,邱泰源,邱議瑩,王美惠,羅美玲,周春米,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公職人員選舉罷免法第三十六條及第六十八條條文修正草案,本院委員林俊憲、林宜瑾、高嘉瑜、賴惠員等 18 人，有鑑於平埔族原住民經二十多年正名訴求，除肯認平埔族原住民對於民族之自我認同，亦應於法律上落實修正，協助平埔族原住民貫徹其民族權利。依憲法第十七條所提，應保障人民參政權行使之精神，爰搭配另案地方制度法第三十三條之修正草案，提出「公職人員選舉罷免法第三十六條及第六十八條條文」修正草案。是否有當？敬請公決。 
1481,2,地方制度法第三十三條條文修正草案,2020/12/4,2022/5/10,二讀,0,1,1,0,林俊憲,林宜瑾,高嘉瑜,賴惠員,,,,,,,,,,,,,,,,,,吳琪銘,蔡適應,李昆澤,沈發惠,邱議瑩,蘇治芬,蔡易餘,江永昌,王美惠,范雲,周春米,賴瑞隆,羅致政,邱泰源,羅美玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,地方制度法第三十三條條文修正草案,本院委員林俊憲、林宜瑾、高嘉瑜、賴惠員等 19 人，有鑑於平埔族原住民經二十多年正名訴求，除肯認平埔族原住民對於民族之自我認同，亦應於法律上落實修正，協助平埔族原住民貫徹其民族權利。依憲法第十七條所提及，應保障人民參政權行使之精神，爰搭配另案公職人員選舉罷免法第三十六條及第六十八條條文修正草案，提出「地方制度法第三十三條」條文修正草案。是否有當？敬請公決。 
1572,2,中央選舉委員會組織法第三條條文修正草案,2020/12/4,2023/4/19,委員會審查,0,0,1,0,鄭天財,孔文吉,,,,,,,,,,,,,,,,,,,,陳玉珍,游毓蘭,廖婉汝,羅明才,吳斯懷,張育美,李德維,洪孟楷,呂玉玲,林文瑞,吳怡玎,鄭正鈐,陳以信,徐志榮,翁重鈞,林德福,陳雪生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中央選舉委員會組織法第三條條文修正草案,本院委員鄭天財 Sra Kacaw、孔文吉等 19 人，有鑑於中華民國憲法增修條文第十條第十二項：「國家應依民族意願，保障原住民族之地位及政治參與，並對其教育文化、交通水利、衛生醫療、經濟土地及社會福利事業予以保障扶助並促其發展，其辦法另以法律定之。……」之意旨，國家更應積極保障原住民族政治參與權，經查原住民族選舉事務與一般選務有所不同不可一概而論；惟現行中央選舉委員會組織法未有選舉委員具原住民族身分之最低人數要求，顯與上開意旨不符，爰修正「中央選舉委員會組織法」第三條之規定。是否有當？敬請公決。 
1573,2,國家風景區管理處組織通則增訂第八條之一條文草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,鄭天財,,,,,,,,,,,,,,,,,,,,,陳玉珍,游毓蘭,羅明才,廖婉汝,吳斯懷,陳以信,李德維,洪孟楷,呂玉玲,林文瑞,吳怡玎,鄭正鈐,林德福,孔文吉,徐志榮,翁重鈞,陳雪生,張育美,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國家風景區管理處組織通則增訂第八條之一條文草案,本院委員鄭天財Sra Kacaw 等 19 人，有鑑於聯合國原住民族權利宣言與中華民國憲法增修條文等，明訂原住民族之工作權應受保障，惟觀光局為推動觀光風景區之觀光事業發展，目前已於我國設立十三處國家風景區管理處（包含花東縱谷國家風景區、東部海岸國家風景區、澎湖國家風景區、大鵬灣國家風景區、馬祖國家風景區、日月潭國家風景區、參山國家風景區、阿里山國家風景區、茂林國家風景區、北海岸與觀音山國家風景區、雲嘉南濱海國家風景區及西拉雅國家風景區），經查國家風景區管理處之管理區域常與我國原住民族地區相互重疊，考量原住民族地區具有其特殊風土民情，若管理地區之觀光事業時能任命具有原住民族身分之人員，可基於其與部落共同文化背景，更加有效率提供相關業務服務，故應於現行「國家風景區管理處組織通則」中增列有關進用具原住民族身分之公務員辦理上開事項。爰提出「國家風景區管理處組織通則」增訂第八條之一條文草案。是否有當？敬請公決。 
1575,2,環境影響評估法增訂第六條之一條文草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,鄭天財,,,,,,,,,,,,,,,,,,,,,翁重鈞,吳怡玎,李貴敏,林為洲,徐志榮,賴士葆,陳以信,林德福,陳玉珍,張育美,費鴻泰,游毓蘭,溫玉霞,蔣萬安,林思銘,魯明哲,謝衣鳯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,環境影響評估法增訂第六條之一條文草案,本院委員鄭天財Sra Kacaw 等 18 人，有鑑於近年來原住民族地區不斷發生大型開發行為，經常涉及原住民族土地，基於原住民族基本法第二十一條規定若開發行為涉及原住民族土地或部落及其周邊一定範圍內之公有土地時，應取得原住民族或部落之同意。於實際運作上常有未取得部落同意而申請進行開發行為之情形，造成開發案件爭議不斷，結果往往使原住民族及部落之基本權利遭受侵害；申請開發單位投入之成本無從回收，以及因為已執行部分開發行為所造成環境破壞，又因無法竣工而對於地方經濟無法達到任何助益，導致多方皆輸之局面。為全面落實原住民族及部落之同意權，解決現況兩種程序並用之困境，創造雙贏的局面，爰修正「環境影響評估法增訂第六條之一條文」，增訂原住民族及部落同意權之規定。是否有當？敬請公決。 
1582,2,國營事業管理法第三十一條條文修正草案,2020/12/4,2020/12/17,委員會審竣,0,1,1,0,孔文吉,鄭天財,陳瑩,,,,,,,,,,,,,,,,,,,張育美,賴士葆,萬美玲,林文瑞,林思銘,呂玉玲,林為洲,謝衣鳯,鄭麗文,吳怡玎,林德福,羅明才,曾銘宗,溫玉霞,洪孟楷,游毓蘭,李德維,徐志榮,蔣萬安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國營事業管理法第三十一條條文修正草案,"本院委員孔文吉、鄭天財 Sra Kacaw、陳瑩等 22 人，依據憲法增修條文第十條第十二項之規定：「國家應依民族意願，保障原住民族之地位及政治參與，並對其教育文化、交通水利、衛生醫療、經濟土地及社會福利事業予以保障扶助並促其發展……」；及原住民族基本法第十七條規定：「政府應保障原住民族工作權，並針對原住民社會狀況及特性，提供職業訓練，輔導原住民取得專門職業資格及技術士證照，健全原住民就業服務網絡，保障其就業機會及工作權益，並獲公平之報酬與升遷。原住民族工作權之保障，另以法律定之。」顯見政府對於原住民族工作權益的扶持雖有規範，然整體原住民族失業率仍高於全體國民失業比率。查原住民族委員會108 年「原住民就業狀況調查」指出，原住民15歲以上不含現役軍人、監管人口與失蹤人口之民間人口數為 436,526人，其中原住民的平均勞動力人數有270,097 人，勞動力參與率為61.87%；勞動力人口中有259,407 人為就業人口，10,690人為失業人口，失業率為3.96%，和全體民眾108年平均失業率的 3.73%比較略高 0.23 個百分點。鑒於我國國營事業機關（構）及其分支事業單位等，位處原住民族地區者不在少數，除配合國家整體發展外，對於原住民族地區之就業保障及經濟上之扶持舉措更應完整、加強照顧當地原住民族，故特修正本條文之規定。爰擬具「國營事業管理法」第三十一條條文修正草案。是否有當？敬請公決。 "
1583,2,鐵路法第五十五條之一條文修正草案,2020/12/4,2022/5/27,二讀,0,1,1,0,孔文吉,鄭天財,陳瑩,,,,,,,,,,,,,,,,,,,張育美,林為洲,呂玉玲,游毓蘭,林思銘,賴士葆,謝衣鳯,羅明才,曾銘宗,洪孟楷,徐志榮,蔣萬安,萬美玲,鄭麗文,林德福,溫玉霞,李德維,林文瑞,吳怡玎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鐵路法第五十五條之一條文修正草案,本院委員孔文吉、鄭天財 Sra Kacaw、陳瑩等 22 人，惟依據106 年內政部統計處所做統計資料，原住民族平均餘命較台灣地區人民平均餘命少 8.17 歲。且據原住民族委員會委託財團法人國家衛生研究院辦理「105~106 年原住民族人口及健康統計年報」（109 年 5 月版）報告資料，105 年男性原住民族的平均餘命為67.5 歲，女性為 76.4 歲，分別比全國男性與女性低9.3 歲及 7.0 歲。近年相關年金制度，舉凡「國民年金法第五十三條」、「公務人員退休資遣撫卹法第十七條」、「公立學校教職員退休資遣撫卹條例第十八條」、「農民退休儲金條例第十五條」皆已規定原住民於 55 歲即可退休請領相關年金或可支領相關儲金等制度，爰參酌上開法律規定及其等立法意旨。為嘉惠原住民族且具體落實憲法增修條文第十條第十二條之規定：「國家應依民族意願，保障原住民族之地位及政治參與，並對其教育文化、交通水利、衛生醫療、經濟土地及社會福利事業予以保障扶助並促其發展……。」爰擬具「鐵路法」第五十五條之一條文修正草案。是否有當？敬請公決。 
1584,2,勞工保險條例第五十八條條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,孔文吉,鄭天財,陳瑩,,,,,,,,,,,,,,,,,,,張育美,賴士葆,萬美玲,林為洲,謝衣鳯,鄭麗文,吳怡玎,溫玉霞,林德福,呂玉玲,羅明才,洪孟楷,曾銘宗,林文瑞,徐志榮,游毓蘭,林思銘,蔣萬安,李德維,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險條例第五十八條條文修正草案,本院委員孔文吉、鄭天財Sra Kacaw、陳瑩等22人，依據106年內政部統計處所做統計資料，原住民族平均餘命較台灣地區人民平均餘命少 8.17 歲。且據原住民族委員會委託財團法人國家衛生研究院辦理「105~106 年原住民族人口及健康統計年報」（109 年 5 月版）報告資料，105 年男性原住民族的平均餘命為67.5 歲，女性為 76.4 歲，分別比全國男性與女性低9.3 歲及 7.0 歲。近年相關年金制度，舉凡「國民年金法第五十三條」、「公務人員退休資遣撫卹法第十七條」、「公立學校教職員退休資遣撫卹條例第十八條」、「農民退休儲金條例第十五條」皆已規定原住民於 55 歲即可退休請領相關年金或可支領相關儲金等制度，爰參酌上開法律規定及其等立法意旨。並為嘉惠原住民族且具體落實憲法增修條文第十條第十二項之規定：「國家應依民族意願，保障原住民族之地位及政治參與，並對其教育文化、交通水利、衛生醫療、經濟土地及社會福利事業予以保障扶助並促其發展……」。及依據原住民族基本法第二十六條規定，政府應積極辦理原住民族社會福利事項，並特別保障原住民勞工退休權益，爰擬具「勞工保險條例」第五十八條條文修正草案。是否有當？敬請公決。 
1585,2,老年農民福利津貼暫行條例第三條及第四條條文修正草案,2020/12/4,2023/11/20,委員會審查,0,0,1,0,孔文吉,鄭天財,陳瑩,,,,,,,,,,,,,,,,,,,張育美,賴士葆,萬美玲,羅明才,林思銘,曾銘宗,林為洲,謝衣鳯,鄭麗文,吳怡玎,溫玉霞,林德福,呂玉玲,林文瑞,洪孟楷,游毓蘭,李德維,徐志榮,蔣萬安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,老年農民福利津貼暫行條例第三條及第四條條文修正草案,本院委員孔文吉、鄭天財Sra Kacaw、陳瑩等22人，依據106年內政部統計處所做統計資料，原住民族平均餘命較台灣地區人民平均餘命少 8.17 歲。且據原住民族委員會委託財團法人國家衛生研究院辦理「105~106 年原住民族人口及健康統計年報」（109 年 5 月版）報告資料，105 年男性原住民族的平均餘命為67.5 歲，女性為 76.4 歲，分別比全國男性與女性低9.3 歲及 7.0 歲。近年相關年金制度，舉凡「國民年金法第 53條」、「公務人員退休資遣撫卹法第 17 條」、「公立學校教職員退休資遣撫卹條例第18條」、「農民退休儲金條例第15條」皆已規定原住民於 55 歲即可退休請領相關年金或可支領相關儲金等制度，爰參酌上開法律規定及其等立法意旨。並為嘉惠原住民族且具體落實憲法增修條文第十條第十二條之規定：「國家應依民族意願，保障原住民族之地位及政治參與，並對其教育文化、交通水利、衛生醫療、經濟土地及社會福利事業予以保障扶助並促其發展……」。及依據原住民族基本法第二十六條規定，政府應積極辦理原住民族社會福利事項，使原住民籍之老年農民之基本生活獲得較合理且完臻之照顧，在不影響政府財政之情況下，特針對年滿五十五歲之原住民，自中華民國一百一十三年起調整為每月新臺幣八千元，以貫徹照顧其老年農民生活之宗旨。爰擬具「老年農民福利津貼暫行條例」第三條及第四條條文修正草案。是否有當？敬請公決。 
1594,2,國軍退除役官兵輔導條例第五條條文修正草案,2020/12/4,2020/12/30,三讀,1,1,1,0,鄭天財,孔文吉,,,,,,,,,,,,,,,,,,,,林思銘,賴士葆,鄭正鈐,洪孟楷,曾銘宗,陳以信,徐志榮,廖婉汝,魯明哲,溫玉霞,吳斯懷,李德維,林文瑞,林德福,謝衣鳯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國軍退除役官兵輔導條例第五條條文修正草案,本院委員鄭天財 Sra Kacaw、孔文吉等 17 人，為落實憲法增修條文第十條，強化退除役官兵輔導安置及其就學、就養、就業及職訓輔導等應享權益，並提高輔導具原住民身分退除役官兵就業之人數，爰擬具「國軍退除役官兵輔導條例第五條條文修正草案」。是否有當？敬請公決。 
1595,2,老人福利法第二十五條條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,鄭天財,孔文吉,,,,,,,,,,,,,,,,,,,,林思銘,賴士葆,曾銘宗,廖婉汝,鄭正鈐,魯明哲,徐志榮,李德維,陳以信,溫玉霞,吳斯懷,林文瑞,林德福,洪孟楷,謝衣鳯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,老人福利法第二十五條條文修正草案,本院委員鄭天財 Sra Kacaw、孔文吉等 17 人，有鑑於原住民族平均命歷年來皆比全體國民平均餘命短，以 108 年為例，全體國民平均餘命為80.86 歲，原住民平均餘命為 73.10 歲，二者相差 7.76 歲。且部分地方政府老人長者福利政策亦將年滿 55 歲以上原住民列為可領取敬老卡之對象，例如：台北市、桃園市、台中市，使其享有搭乘大眾運輸工具之優惠或其他教文場所參觀優惠，是以為強化相關原住民長者福利政策。爰修正「老人福利法第二十五條條文」。是否有當？敬請公決。 
1596,2,老人福利法部分條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,鄭天財,孔文吉,,,,,,,,,,,,,,,,,,,,林思銘,廖婉汝,賴士葆,鄭正鈐,曾銘宗,魯明哲,徐志榮,陳以信,溫玉霞,李德維,吳斯懷,林文瑞,林德福,洪孟楷,謝衣鳯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,老人福利法部分條文修正草案,本院委員鄭天財 Sra Kacaw、孔文吉等 17 人，有鑑於原住民族平均餘命歷年來皆比全體國民平均餘命短，以 108 年為例，全體國民平均餘命為80.86 歲，原住民平均餘命為 73.10 歲，二者相差 7.76 歲。衛生福利部亦因原住民族平均餘命落差情形提出「原鄉健康不平等改善策略行動計畫」，然此計畫執行至今，原住民族與非原住民平均餘命仍有一定程度之落差，故應修正老人福利法之規定，將 55 歲以上原住民納入老人福利法中，且保留主管機關會同原住民族主管機關，每五年修正年齡之權責，以達公平正義之目的，爰擬具「老人福利法部分條文修正草案」。是否有當？敬請公決。 
1629,2,原住民族教育法第十條條文修正草案,2020/12/4,2020/12/29,三讀,1,1,1,1,高虹安,邱臣遠,蔡壁如,賴香伶,張其祿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,原住民族教育法第十條條文修正草案,本院民眾黨黨團，為配合《民法》成年年齡將下修為十八歲，爰修正《原住民族教育法》第十條，將多數設籍學區內之「年滿二十歲」文字修正為「成年」，俾與民法成年年齡修正接軌，爰擬具「原住民族教育法」第十條條文修正草案。是否有當？敬請公決。 
