ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
2183,3,民事訴訟法施行法第四條之七及第十二條條文修正草案,2021/4/6,2021/4/6,交付審查,0,0,0,0,黃國書,,,,,,,,,,,,,,,,,,,,,賴惠員,鄭運鵬,沈發惠,何欣純,吳玉琴,吳琪銘,湯蕙禎,黃世杰,蘇巧慧,李昆澤,江永昌,羅美玲,管碧玲,陳素月,林楚茵,趙正宇,伍麗華,郭國文,王美惠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,民事訴訟法施行法第四條之七及第十二條條文修正草案,本院委員黃國書等 20 人，為貫徹保障弱勢兒少之意旨，爰配合民事訴訟法第一百十四條之一之修正，提出「民事訴訟法施行法第四條之七及第十二條條文修正草案」。是否有當？敬請公決。 
2197,3,道路交通管理處罰條例增訂第九十一條之一條文草案,2021/4/6,2021/4/6,交付審查,0,0,0,0,游毓蘭,楊瓊瓔,,,,,,,,,,,,,,,,,,,,林為洲,陳玉珍,鄭麗文,翁重鈞,溫玉霞,洪孟楷,吳怡玎,鄭天財,費鴻泰,廖婉汝,吳斯懷,林思銘,曾銘宗,魯明哲,徐志榮,蔣萬安,李德維,鄭正鈐,張育美,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,道路交通管理處罰條例增訂第九十一條之一條文草案,本院委員葉毓蘭、楊瓊瓔等 21 人，鑒於我國每年交通事故極為嚴重，兒少非自然死亡 17 歲以下運輸事故死亡就占將近 4成，107 年12歲至17歲運輸事故死亡更超過6成，顯見我國兒少交通安全不足，然既有交通安全教育受限於教育部相關規範，造成交通安全課程與時數難以落實。故為落實交通安全教育，並促進國人安全意識提升，參酌環境教育法、性別平等教育法與家庭教育法之先例，應明定高級中等以下學校每年應實施交通安全教育相關課程或活動至少四小時，爰擬具「道路交通管理處罰條例」增訂第九十一條之一條文草案。是否有當？敬請公決。 
2229,3,道路交通管理處罰條例第三十五條條文修正草案,2021/4/6,2022/1/24,三讀,1,1,1,0,林德福,,,,,,,,,,,,,,,,,,,,,鄭正鈐,洪孟楷,李德維,林為洲,李貴敏,翁重鈞,羅明才,賴士葆,林思銘,溫玉霞,廖婉汝,謝衣鳯,陳玉珍,魯明哲,蔣萬安,陳以信,許淑華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,道路交通管理處罰條例第三十五條條文修正草案,本院委員林德福等 18 人，有鑑於酒駕取締案件層出不窮，酒駕撞死人新聞令人痛心，對酒駕者仁慈就是對守法百姓殘忍，為貫徹酒駕零容忍政策，針對明知故犯，五年內酒駕三次者，增加影響名譽之處分，以示警惕，達社會教育之效，莫再酒後駕車，發生難以挽回的憾事。爰此，參考動保法、勞基法與兒少法等相關公布姓名之處罰，本席等爰提出「道路交通管理處罰條例第三十五條條文修正草案」，增加影響名譽之處分，五年內酒駕三次，主管機關得公布其姓名、照片及違法事實，以貫徹酒駕零容忍精神，維護民眾及用路人安全。是否有當？敬請公決。 
2257,3,兒童及少年福利與權益保障法第五十三條條文修正草案,2021/4/9,2021/4/9,交付審查,0,0,0,0,李昆澤,伍麗華,何欣純,,,,,,,,,,,,,,,,,,,楊曜,蘇巧慧,林岱樺,劉世芳,王美惠,張宏陸,周春米,邱泰源,沈發惠,陳瑩,莊競程,羅美玲,吳玉琴,張廖萬堅,黃世杰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第五十三條條文修正草案,本院委員李昆澤、伍麗華Saidhai Tahovecahe、何欣純等18人，有鑑於「兒童及少年福利與權益保障法」對於兒童與少年成長過程身心發展與教育權利保障雖漸趨完整，然而兒少受虐事件仍時有所聞。現行法雖明訂：「任何人」知悉兒童及少年有前項各款之情形者，「得通報」直轄市、縣（市）主管機關。然而以家庭為中心，以社區為基礎來引進社會安全網計畫，始可發揮本法保障兒少身心發展不受侵害與教育權益保障的綜合效果。故除了任何人得通報之外，成年家屬對於家中兒少狀況知之甚詳，爰提出「兒童及少年福利與權益保障法第五十三條條文修正草案」，使得公私部門能即時介入協助。是否有當？敬請公決。 
2422,3,入出國及移民法第三十一條條文修正草案,2021/4/30,2023/5/30,三讀,1,1,1,0,張育美,,,,,,,,,,,,,,,,,,,,,李德維,孔文吉,鄭天財,林為洲,溫玉霞,吳怡玎,林思銘,廖國棟,吳斯懷,陳雪生,徐志榮,洪孟楷,魯明哲,翁重鈞,曾銘宗,李貴敏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,入出國及移民法第三十一條條文修正草案,本院委員張育美等 17 人，有鑑於兒童權利公約第九條規定：「締約國應確保不違背兒童父母的意願而使兒童與父母分離。」我國已於 2014 年通過兒童權利公約施行法，惟入出國及移民法現行規定，未能完整保障外籍配偶在台之家庭團聚權。為提升在台外籍人士權益，爰參酌國籍法第四條第一項規定，擬具「入出國及移民法第三十一條條文修正草案」，明定外國人為臺灣地區設有戶籍國民之配偶，因遭受家庭暴力離婚且未再婚，及離婚後對在臺灣地區已設有戶籍未成年親生子女，有撫育事實、行使負擔權利義務或會面交往，應准予其在臺繼續居留，以保障兒少最佳利益且完整居留權之保障。是否有當？敬請公決。 
2500,3,兒童及少年福利與權益保障法第九十七條條文修正草案,2021/5/7,2021/5/7,交付審查,0,0,0,0,何志偉,林俊憲,,,,,,,,,,,,,,,,,,,,蔡適應,賴品妤,陳柏惟,賴香伶,鍾佳濱,黃世杰,管碧玲,王美惠,趙天麟,莊瑞雄,江永昌,羅致政,林昶佐,陳歐珀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第九十七條條文修正草案,本院委員何志偉、林俊憲等 16 人，有鑑於現行違反兒童及少年福利與權益保障法第四十九條，並依同法第九十七條裁處情形中並未註明其餘未達公布姓名之原因，為達強化對兒童及少年之保護，並加強嚇阻照顧兒少之人，不得對兒少為第四十九條各款不當之行為，爰提案修正「兒童及少年福利與權益保障法第九十七條條文」。是否有當？敬請公決。 
2536,3,家庭暴力防治法第六十條條文修正草案,2021/5/7,2023/11/21,三讀,1,1,1,0,呂玉玲,,,,,,,,,,,,,,,,,,,,,曾銘宗,陳超明,溫玉霞,吳怡玎,林德福,馬文君,李德維,賴士葆,吳斯懷,謝衣鳯,游毓蘭,萬美玲,陳以信,羅明才,張育美,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,家庭暴力防治法第六十條條文修正草案,本院委員呂玉玲等 16 人，鑑於我國家暴案件頻傳，不僅造成社會不安，對於兒少未來身心發展亦有影響，除了嚴法嚇阻，家庭教育的重要性也不言可喻。如能從學齡的孩子中早期獲得家暴資訊，進而對踩紅線的家庭發出預防作為訊息，使家長或家庭成員知道政府對保護兒少的決心而有所警惕，並預防性的輔以家庭教育諮商或輔導服務，消彌家暴於無形。爰擬具「家庭暴力防治法第六十條」條文修正草案，強化家庭教育與家暴防治課程的規範。是否有當？敬請公決。 
2547,3,刑事訴訟法第二百五十三條之一條文修正草案,2021/5/7,2021/5/7,交付審查,0,0,0,0,邱志偉,,,,,,,,,,,,,,,,,,,,,林宜瑾,鄭運鵬,羅美玲,蘇治芬,陳素月,鍾佳濱,劉櫂豪,吳琪銘,劉建國,蔡易餘,林俊憲,黃國書,王美惠,羅致政,江永昌,張廖萬堅,陳秀寳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,刑事訴訟法第二百五十三條之一條文修正草案,本院委員邱志偉等 18 人，鑑於我國司法國是會議已確定刑事訴訟將採「金字塔型」訴訟結構、大幅簡化案件審理程序，以提升刑事訴訟整體審判效能，其中重要配套措施即為適度擴大緩起訴對象、期間。爰擬具「刑事訴訟法第二百五十三條之一條文修正草案」，以「明案速判」、「疑案慎斷」為案件分流原則，適度擴大緩起訴案件之適用範圍為被告所犯為死刑、無期徒刑或最輕本刑五年以上有期徒刑以外之罪，且經被告自白者，同時將妨害性自主、兒少性剝削、毒品、槍砲等對社會治安有重大危害之罪，排除於緩起訴處分適用範圍之外，望有效節省司法資源。是否有當？敬請公決。 
,4,家庭教育法第七條條文修正草案,2021/9/17,2021/9/17,交付審查,0,0,0,1,邱臣遠,蔡壁如,賴香伶,張其祿,高虹安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,家庭教育法第七條條文修正草案,本院民眾黨黨團，鑑於我國兒童及少年交通事故傷亡數持續攀升，嚴重危害孩童人身安全，顯示我國未落實交通安全教育。為加強孩童及少年的交通安全知識，改善兒少交通事故的高死傷率，爰擬具「家庭教育法第七條條文修正草案」，針對家庭教育中心特納入「交通」家庭教育事宜。是否有當？敬請公決。 
,4,兒童及少年福利與權益保障法第二十八條及第二十八條之一條文修正草案,2021/9/17,2021/10/27,委員會審查,0,0,1,1,邱臣遠,蔡壁如,賴香伶,張其祿,高虹安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第二十八條及第二十八條之一條文修正草案,本院民眾黨黨團，鑒於我國每年兒童少年交通事故極為嚴重，近十年（100-109）17 歲以下兒童及少年因交通事故受傷人數，平均每年達2萬5千餘人，其中又以12-17歲年齡層占比超過九成。以109 年為例，運輸事故占 17歲以下兒少的非自然死亡原因中將近五成二，顯見我國兒少交通安全保護不足。然既有交通安全教育受限於教育部相關規範，造成交通安全課程與時數難以落實，為改善兒童少年交通安全，促進國人安全意識提升，特參酌環境教育法、家庭教育法之規定，明定高級中等以下學校每年應實施交通安全教育相關課程或活動至少四小時，爰擬具「兒童及少年福利與權益保障法第二十八條及第二十八條之一條文修正草案」。是否有當？敬請公決。 
3327,4,中華民國刑法第二百八十六條條文修正草案,2021/11/12,2021/11/12,交付審查,0,0,0,0,魯明哲,楊瓊瓔,,,,,,,,,,,,,,,,,,,,林為洲,鄭正鈐,林思銘,李德維,吳斯懷,溫玉霞,孔文吉,鄭麗文,賴士葆,廖婉汝,吳怡玎,洪孟楷,徐志榮,萬美玲,陳玉珍,陳雪生,翁重鈞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法第二百八十六條條文修正草案,本院委員魯明哲、楊瓊瓔等 19 人，鑒於近年來我國兒少受虐案件頻傳，然近年多有研究表明，於兒少時期若遭長期虐待或不當管教，在日後之人際關係、親密關係及社會關係等各層面皆有深遠影響，且終其一生恐難撫平，惟目前我國刑法針對虐童所定之刑責，最輕僅六個月，考量其惡害程度之嚴重程度，現行法規之嚇阻力顯有不足。為保障兒少身心健康，並促進社會和諧發展，爰擬具「中華民國刑法第二百八十六條條文修正草案」，將最輕有期徒刑由六個月加重為兩年。是否有當？敬請公決。 
3372,4,兒童及少年福利與權益保障法第一百零二條條文修正草案,2021/11/5,2021/11/5,交付審查,0,0,0,0,楊曜,蔡適應,劉建國,陳雪生,吳琪銘,黃秀芳,,,,,,,,,,,,,,,,賴惠員,何欣純,蘇巧慧,莊競程,湯蕙禎,趙正宇,林俊憲,王美惠,江永昌,林楚茵,陳亭妃,蔡易餘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第一百零二條條文修正草案,本院委員楊曜、蔡適應、劉建國、陳雪生、吳琪銘、黃秀芳等 18 人，現行法令為保障兒少權益，雖明訂父母、監護人或實際照顧兒童及少年之人，有違反照顧保護兒少義務之情形時，需接受親職教育輔導，卻無訂定需完成親職教育輔導期限，將推遲親職教育輔導欲增進父母教養子女之知識能力，改善親子關係之目的，特擬具「兒童及少年福利與權益保障法第一百零二條條文修正草案」。是否有當？敬請公決。 
3491,4,兒童及少年福利與權益保障法第二十三條條文修正草案,2021/11/12,2021/11/12,逕付二讀,0,1,1,0,蔣萬安,張育美,曾銘宗,賴士葆,羅明才,王婉諭,,,,,,,,,,,,,,,,萬美玲,李德維,鄭正鈐,徐志榮,林德福,廖國棟,陳玉珍,陳以信,林思銘,楊瓊瓔,呂玉玲,張其祿,賴香伶,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第二十三條條文修正草案,本院委員蔣萬安、張育美、曾銘宗、賴士葆、羅明才、王婉諭等19 人，有鑑於我國自民國 109 年起已規劃擴大社區式家事商談服務，惟目前服務推廣受限於無法源依據量能有限；另查，現行失蹤兒童、少年防治除了查尋失蹤兒童、少年層面外，並未針對失蹤兒童、少年返家後提供後續追蹤輔導服務，實有闕漏。爰提案修正「兒童及少年福利與權益保障法」第二十三條，增訂直轄市、縣（市）主管機關應提供家事商談服務，並協助有未成年子女照顧需求之離婚父母擬定未成年子女照顧計畫，且對失蹤兒童、少年及其家庭提供親職及其相關必要服務；同時，中央主管機關應會同相關主管機關每四年對兒童及少年失蹤防治與需求現況，進行調查、統計及分析，以確實保障兒少福祉，符合兒少最佳利益。是否有當？敬請公決。
3611,4,菸害防制法第二十九條條文修正草案,2021/11/26,2023/1/12,三讀,1,1,1,1,高虹安,邱臣遠,蔡壁如,賴香伶,張其祿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,菸害防制法第二十九條條文修正草案,本院民眾黨黨團，鑑於校園菸害問題及供應菸品予未滿十八歲者之菸品罰責過輕，為使兒童及青少年能在無菸環境中成長，降低菸品販售場所提供兒童及青少年菸品之誘因，建構保護兒少之無菸成長環境，並督促菸品販售場所善盡監督指導從業人員之責，爰提案修正「菸害防制法第二十九條條文修正草案」。是否有當？敬請公決。 
3701,4,兒童及少年性剝削防制條例部分條文修正草案,2021/12/10,2023/1/10,三讀,1,1,1,0,何欣純,許智傑,蘇巧慧,莊瑞雄,,,,,,,,,,,,,,,,,,王美惠,鍾佳濱,李昆澤,陳秀寳,陳素月,邱泰源,黃秀芳,江永昌,羅致政,賴瑞隆,陳歐珀,陳明文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年性剝削防制條例部分條文修正草案,本院委員何欣純、許智傑、蘇巧慧、莊瑞雄等 16 人，有鑑於近年來兒童及少年遭到性剝削之案例不斷增加，尤其隨著網路數位科技、智慧型手機日趨普及，拍攝兒少性剝削案逐年上升，顯見現行相關刑罰未能有嚇阻作用。拍攝、製造兒童或少年為性交或猥褻行為之物品，不僅對被害兒少造成創傷與恐懼，對其未來身心發展恐也受到嚴重影響，故加重現行相關刑罰確實有其必要。以防制兒童及少年遭受任何形式之性剝削，保護其身心健全發展，嚇阻犯罪情事發生。爰擬具「兒童及少年性剝削防制條例部分條文修正草案」。是否有當？敬請公決。 
3738,4,教保服務人員條例增訂第三十八條之一條文草案,2021/12/17,2022/5/31,三讀,1,1,1,0,邱臣遠,,,,,,,,,,,,,,,,,,,,,賴香伶,鄭運鵬,伍麗華,蔡易餘,莊瑞雄,蘇震清,楊瓊瓔,林思銘,呂玉玲,翁重鈞,林岱樺,游毓蘭,陳雪生,吳斯懷,陳秀寳,陳椒華,許智傑,羅致政,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,教保服務人員條例增訂第三十八條之一條文草案,本院委員邱臣遠等 19 人，有鑑於幼兒園虐童事件頻傳，而幼兒教育及照顧法相關條文規定罰則過低，且未將教保機構負責人、教保服務人員、其他服務人員罰則同步，為保障幼兒不受兒童及少年權益及福利保障法第四十九條規範之行為、體罰、性騷擾及不當管教之侵害，保障兒少接受完善教育及照顧之權利，爰擬具「教保服務人員條例增訂第三十八條之一條文草案」。是否有當？敬請公決。 
3751,4,嚴重特殊傳染性肺炎防治及紓困振興特別條例增訂第三條之一、第三條之二及第三條之三條文草案,2021/12/17,2021/12/17,交付審查,0,0,0,0,范雲,林宜瑾,,,,,,,,,,,,,,,,,,,,鍾佳濱,吳思瑤,賴惠員,張廖萬堅,吳秉叡,江永昌,賴香伶,王美惠,莊競程,陳秀寳,高嘉瑜,管碧玲,羅美玲,何欣純,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,嚴重特殊傳染性肺炎防治及紓困振興特別條例增訂第三條之一、第三條之二及第三條之三條文草案,本院委員范雲、林宜瑾等 16 人，有鑑於疫情嚴峻期間，學校停課不停學、收托單位暫停照顧服務，導致受僱者因照顧嬰幼兒、兒少、身心失能者之需求，面臨防疫照顧及經濟勞動的失衡。現雖有七天家庭照顧假之規定，然天數遠遠不足，且無薪資之補貼，為受僱者帶來極大壓力。為平衡防疫需求及經濟生活穩定，保障受僱者防疫照顧假請假權益，明定雇主或機關不得拒絕核給防疫照顧假義務、不得對請假之人為不利對待，且規範政府應運用防疫經費補貼防疫照顧津貼，爰提出「嚴重特殊傳染性肺炎防治及紓困振興特別條例增訂第三條之一、第三條之二及第三條之三條文草案」。是否有當？敬請公決。 
3850,4,揭弊者保護法草案,2021/12/24,2021/12/24,交付審查,0,0,0,0,洪孟楷,,,,,,,,,,,,,,,,,,,,,陳雪生,游毓蘭,曾銘宗,鄭天財,許淑華,鄭麗文,溫玉霞,李德維,邱臣遠,賴士葆,李貴敏,林為洲,呂玉玲,費鴻泰,羅明才,林德福,陳玉珍,楊瓊瓔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,揭弊者保護法草案,本院委員洪孟楷等 19 人，有鑑於重視防範不法之必需，考量所威脅我國基層民眾與治理體系等相關有害案件，實難以單藉外部之執法查察而能有效發現和遏止。是以就所犯刑法瀆職罪章之罪、犯貪污治罪條例之罪、藉職務所犯及對行不法之包庇行為、公職人員違反公職人員利益衝突迴避法有利益衝突之情事、公職人員違反政府採購法有損正當採購程序之情事，或其他重大之人為管理不當以致浪費公帑、以權勢脅迫行使特定目的，或對公眾能源供應、國民健康、食品安全、邊境防檢、兒少保護、校園經營、環境保護、金融穩定、社會秩序、司法公正、藥事與醫療秩序以及違反勞工保障法制等，所犯有不法行為與具體之侵損等，藉正視其態樣與之多變，省思允宜藉專法之規範，進一步落實防制與鼓勵揭弊作業。爰此，特提案「揭弊者保護法草案」，祈儘速實行，以臻我國對於追求廉政效能、貪腐之反制和預防，以及公平公正社會等目標。是否有當？敬請公決。 
4032,5,兒童及少年福利與權益保障法第一百零七條條文修正草案,2022/3/25,2022/3/25,交付審查,0,0,0,0,江啟臣,洪孟楷,游毓蘭,,,,,,,,,,,,,,,,,,,鄭天財,吳怡玎,鄭正鈐,林德福,林為洲,林文瑞,曾銘宗,魯明哲,陳超明,陳玉珍,李德維,徐志榮,溫玉霞,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第一百零七條條文修正草案,本院委員江啟臣、洪孟楷、葉毓蘭等 16 人，為保護兒童及少年身心健康，兒童及少年福利與權益保障法多次修正，其中針對發生虐待情事之兒少機構或兒童課後照顧服務班級中心課予處罰，促其負起管理責任。惟近來仍一再發生虐童案件，爰提案修正「兒童及少年福利與權益保障法」第一百零七條規定，針對有虐待或妨害兒童及少年身心健康情事之機構，提高罰鍰並公布其名稱及負責人姓名，以要求機構落實人員管理，同時藉由公開相關資訊使家長得以判斷並選擇優良機構，落實兒少保護工作。是否有當？敬請公決。 
4092,5,國民體育法增訂第十六條之一條文草案,2022/4/29,2022/4/29,交付審查,0,0,0,0,黃國書,李昆澤,吳思瑤,林宜瑾,陳秀寳,,,,,,,,,,,,,,,,,張廖萬堅,李德維,羅美玲,楊曜,鄭正鈐,曾銘宗,陳歐珀,王美惠,羅致政,鍾佳濱,吳玉琴,黃秀芳,邱泰源,郭國文,林靜儀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國民體育法增訂第十六條之一條文草案,本院委員黃國書、李昆澤、吳思瑤、林宜瑾、陳秀寳等 20 人，為確保兒少運動員身心發展，協助其遠離不良之體育專業人員，遂將校園內體育專業人員之任用比照教育人員任用，杜絕可能傷害學童的人員陪伴在其左右，爰擬具「國民體育法增訂第十六條之一條文草案」。是否有當？敬請公決。 
4120,5,兒童及少年福利與權益保障法第六十九條、第八十九條及第一百零三條條文修正草案,2022/3/18,2022/3/18,交付審查,0,0,0,1,高虹安,邱臣遠,蔡壁如,賴香伶,張其祿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第六十九條、第八十九條及第一百零三條條文修正草案,本院民眾黨黨團，有鑑於近年來爆發諸多重大兒少案件，例如高雄少女誘拐案等，新聞媒體及網友均大幅報導或傳播討論，未成年當事人的隱私個資遭大量曝光。導致當事人即使在事件過後回歸社會，仍遭受標籤化，甚至是汙名化，有適應困難或身心靈受創之狀況。為更積極保護未成年兒少之隱私個資，爰擬具「兒童及少年福利與權益保障法第六十九條、第八十九條及第一百零三條條文修正草案」。是否有當？敬請公決。 
4181,5,兒童及少年福利與權益保障法第一百零七條條文修正草案,2022/3/25,2022/3/25,交付審查,0,0,0,0,馬文君,呂玉玲,翁重鈞,,,,,,,,,,,,,,,,,,,陳玉珍,吳斯懷,鄭麗文,曾銘宗,江啟臣,溫玉霞,魯明哲,鄭正鈐,林奕華,楊瓊瓔,許淑華,謝衣鳯,萬美玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年福利與權益保障法第一百零七條條文修正草案,本院委員馬文君、呂玉玲、翁重鈞等 16 人，鑒於托嬰中心已成為國內年輕家長青睞與使用的托育服務，惟近年來國內一再發生兒少福利機構或兒童課後照顧服務班及中心兒少虐待案件，爰擬具「兒童及少年福利與權益保障法」第一百零七條條文修正草案，針對有虐待或妨害兒童及少年身心健康情事之機構，提高罰鍰並公布其名稱、地址及負責人姓名，以要求兒少福利機構落實人員管理責任，同時藉由公開相關資訊使家長得以評判選擇優良機構，落實兒少權益保護。是否有當？敬請公決。 
4186,5,菸害防制法部分條文修正草案,2022/4/29,2023/1/12,三讀,1,1,1,0,羅美玲,邱志偉,黃國書,,,,,,,,,,,,,,,,,,,林宜瑾,劉櫂豪,王美惠,管碧玲,羅致政,吳琪銘,黃世杰,陳秀寳,湯蕙禎,許智傑,伍麗華,張廖萬堅,張宏陸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,菸害防制法部分條文修正草案,本院委員羅美玲、邱志偉、黃國書等 16 人，有鑑於菸害對國家、社會及個人之負面影響極為重大，對兒少之發育及健康尤其不利。應對加味菸予以規範，明文禁止供應、展示或廣告與菸品或菸品容器形狀近似之糖果、點心、玩具或其他物品，降低兒少模仿吸菸、接觸菸品之可能；另二手菸對公眾危害重大，應設法降低公眾場所之二手菸害，使吸菸者與非吸菸者有效區隔，相互尊重，增訂禁菸場所及獨立吸菸室之規範。爰提出「菸害防制法部分條文修正草案」。是否有當？敬請公決。 
4397,5,兒童及少年性剝削防制條例第二條及第三十八條條文修正草案,2022/4/15,2023/1/10,三讀,1,1,1,0,劉建國,楊曜,陳明文,林宜瑾,莊競程,黃國書,,,,,,,,,,,,,,,,吳琪銘,沈發惠,何欣純,莊瑞雄,陳椒華,蔡易餘,吳玉琴,洪申翰,張宏陸,林楚茵,陳瑩,黃秀芳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年性剝削防制條例第二條及第三十八條條文修正草案,本院委員劉建國、楊曜、陳明文、林宜瑾、莊競程、黃國書等18人，鑑於近年科技發展，兒童及少年遭性剝削情形日益嚴峻，針對於現今遊走於法規灰色地帶的科技犯罪有需重新審視，鑒於韓國N號房事件，乃在於一個封閉的群組進行兒少性剝削資訊傳播，也拜因科技軟體發展，傳播相關不當資訊便捷與喎素，因此在法規規範上需更加斟酌謹慎，才能達到遏止兒童及少年性剝削資訊的傳遞，爰此提案「兒童及少年性剝削防制條例第二條及第三十八條」條文修正草案。是否有當？敬請公決。
4435,5,兒童及少年性剝削防制條例第八條條文修正草案,2022/4/29,2023/1/10,三讀,1,1,1,0,劉世芳,,,,,,,,,,,,,,,,,,,,,何志偉,許智傑,范雲,湯蕙禎,蘇巧慧,洪申翰,王美惠,黃世杰,陳歐珀,林俊憲,陳素月,李昆澤,蔡易餘,張廖萬堅,周春米,伍麗華,沈發惠,鍾佳濱,羅美玲,賴瑞隆,陳秀寳,邱議瑩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年性剝削防制條例第八條條文修正草案,本院委員劉世芳等 23 人，鑒於兒少色情在網路傳播之猖獗，現行法規在被害人報案或檢調立案調查前，未能限制網路上兒少色情影片、圖像的存取、傳播，對被害人造成深遠、難解之二次傷害。為確保有效限制兒少色情之傳播，爰擬具「兒童及少年性剝削防制條例第八條條文修正草案」。是否有當？敬請公決。 
4463,5,兒童及少年性剝削防制條例部分條文修正草案,2022/4/29,2023/1/10,三讀,1,1,1,0,范雲,劉世芳,林宜瑾,吳思瑤,李昆澤,,,,,,,,,,,,,,,,,羅美玲,陳秀寳,吳玉琴,羅致政,許智傑,陳素月,吳秉叡,江永昌,陳歐珀,王美惠,莊競程,陳明文,邱泰源,湯蕙禎,管碧玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,兒童及少年性剝削防制條例部分條文修正草案,本院委員范雲、劉世芳、林宜瑾、吳思瑤、李昆澤等 20 人，鑑於網路通訊科技的普及與犯罪型態的快速變化，近年兒少性剝削犯行持續攀升，據法務部統計，近十年來案件平均每年增加 4.4%，被害兒少不僅身心飽受創傷，未來發展亦受嚴重影響。惟我國現行兒童及少年性剝削防制條例於兒少保護上仍有所不足，相關防制教育的涵蓋面向及範圍過於侷限，民間並已多次呼籲，現行條文對製造、散布、持有兒少性私密影像者的罰則過輕，且欠缺即時下架機制，難達遏阻犯罪、立即保護兒少之效，顯有修法之必要。爰擬具「兒童及少年性剝削防制條例部分條文修正草案」，進一步保障兒少權益。是否有當？敬請公決。 
