ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
857,1,農會法第十九條條文修正草案,2020/5/22,2020/5/26,交付審查,0,0,0,0,蘇治芬,蔡易餘,,,,,,,,,,,,,,,,,,,,張廖萬堅,賴瑞隆,高嘉瑜,吳思瑤,何欣純,陳亭妃,陳素月,陳秀寳,陳歐珀,羅美玲,蘇震清,余天,莊競程,莊瑞雄,吳玉琴,湯蕙禎,管碧玲,鍾佳濱,趙天麟,吳秉叡,邱志偉,劉世芳,伍麗華,周春米,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農會法第十九條條文修正草案,本院委員蘇治芬、蔡易餘等 26 人，本於農會為公益社團法人，舉辦事業多項免稅優惠，又接受政府委託執行多項政策，再者「全國農會」代表各級農會建立及發展與他國或地區農業組織聯繫、交流、合作、結盟事項，辦理國際農產品貿易及國外促銷展售業務，需輔導全國各級農會組織運作、事業經營、行政作業及教育訓練之研究、規劃、執行與指導工作、辦理全國各級農會新進及升等人員考試事項，以及辦理全國各級農會評鑑及輔導工作等國際性、統合性業務等，並參與重要農產運銷公司、全國農業金庫、合作金庫銀行等之經營權，涉及諸多公共事務與權益，應由政府指派專家理事、監事參與運作，而專家理事、監事可由基層農會總幹事、專家學者、及縣市政府等人擔任，以維護農業政策上下連貫之推動，以發揮服務農民之功能。故基於前揭考量，爰提出「農會法」第十九條條文修正草案。是否有當？敬請公決。
916,1,農民健康保險條例第五條條文修正草案,2020/5/22,2021/12/7,二讀,0,1,1,0,謝衣鳯,楊瓊瓔,廖婉汝,鄭天財,,,,,,,,,,,,,,,,,,洪孟楷,孔文吉,陳超明,林文瑞,呂玉玲,翁重鈞,曾銘宗,林德福,廖國棟,陳雪生,吳怡玎,鄭正鈐,魯明哲,李德維,陳以信,溫玉霞,林思銘,萬美玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農民健康保險條例第五條條文修正草案,本院委員謝衣鳯、楊瓊瓔、廖婉汝、鄭天財 Sra Kacaw 等 22人，對於從農人口年齡偏高，因此農委會與國防部合作，為準備退伍的國軍開辦農務實作訓練課程，想引進年輕力壯的生力軍，但卻因為法令限制已領取軍人保險退伍給付者，不得參加農民健康保險條例，但軍人保險退伍給付其實不是終身俸，對於實際從農的青壯退伍軍人，顯然不合理，而且也損及他們的權益。爰提出「農民健康保險條例」第五條條文修正草案，對於已領取軍人保險退伍給付，但未領取陸海空軍軍官士官服役條例第二十三條第一項第二款規定之退休俸或退伍金且從事農業工作者，也可讓其參加農民健康保險。是否有當？敬請公決。 
988,1,老年農民福利津貼暫行條例第四條條文修正草案,2020/5/29,2023/11/20,委員會審查,0,0,1,0,楊瓊瓔,,,,,,,,,,,,,,,,,,,,,翁重鈞,鄭天財,廖國棟,陳超明,呂玉玲,謝衣鳯,徐志榮,林文瑞,陳玉珍,曾銘宗,張育美,孔文吉,洪孟楷,萬美玲,鄭正鈐,羅明才,陳以信,溫玉霞,吳怡玎,李德維,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,老年農民福利津貼暫行條例第四條條文修正草案,本院委員楊瓊瓔等 21 人，依現行老年農民福利津貼暫行條例之規定，我國老年農民福利津貼係按中央主計機關發布之消費者物價指數（CPI），自民國一百零一年起四年檢討一次，以每月七千元為基底，調漲不調降。為使領取本法津貼之老年農民，其基本生活能持續獲得合理且妥善之照顧，爰提請修正「老年農民福利津貼暫行條例」第四條條文修正草案，明訂本條例所列給付金額，把「消費者物價指數」（CPI）改為「經濟成長率」（GDP）作為老農津貼調整的依據，並且應縮短檢討時程，每二年定期調整，以達本法照顧老年農民之立法意旨。是否有當？敬請公決。
1006,1,農民健康保險條例第二十四條條文修正草案,2020/5/29,2021/12/7,三讀,1,1,1,1,邱臣遠,蔡壁如,賴香伶,張其祿,高虹安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農民健康保險條例第二十四條條文修正草案,本院民眾黨黨團，有鑒於我國現有之社會預護制度針對生育給付置有相關規定，惟目前各該生育給付之條件僅限參加該保險之期日作為給付資格之計算標準。如若被保險人於投保期間轉換社會預護之保險制度，而後參加之保險並未符合其參加投保期日之條件，則將無法領取任何生育給付。為求生育給付之體系完善化，使被保險人轉換社會預護之保險體系時無後顧之憂，以提高社會生育之意願，並實現社會國之基本原則之憲法誡命，爰提出「農民健康保險條例第二十四條條文修正草案」。是否有當？敬請公決。
1185,2,農民健康保險條例第二十三條條文修正草案,2020/10/6,2021/12/7,三讀,1,1,1,0,廖婉汝,,,,,,,,,,,,,,,,,,,,,孔文吉,翁重鈞,曾銘宗,鄭麗文,吳斯懷,溫玉霞,游毓蘭,徐志榮,鄭天財,洪孟楷,萬美玲,李德維,鄭正鈐,林思銘,林文瑞,陳雪生,吳怡玎,李貴敏,林德福,陳玉珍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農民健康保險條例第二十三條條文修正草案,本院委員廖婉汝等 21 人，鑒於為使法律關係早日確定，法律上定有請求權時效之原則，惟為確保權利人之權益，對於請求權時效之規定，應衡量實際情況予以訂定。查「行政程序法第一百三十一條」有關公法請求權之規定略為「……請求權人為人民時，除法律另有規定外，因十年間不行使而消滅……」，然「農民健康保險條例」對於請求權之規定，自民國 78 年制定後至今，仍僅有兩年之請求時效，且現行勞保及國保之請求權時效皆為五年，農保之規定對農民顯為不公。基於行政法與社會保險法制間法律規範之一致，爰擬具「農民健康保險條例第二十三條條文修正草案」，將請求權時效延長為十年。是否有當？敬請公決。 
1236,2,農業發展條例第六十條條文修正草案,2020/10/6,2020/10/6,交付審查,0,0,0,0,邱志偉,何志偉,莊瑞雄,林宜瑾,劉建國,,,,,,,,,,,,,,,,,陳明文,陳秀寳,羅美玲,賴瑞隆,蘇治芬,黃國書,賴惠員,蔡易餘,吳琪銘,許智傑,鄭運鵬,李昆澤,張廖萬堅,范雲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農業發展條例第六十條條文修正草案,本院委員邱志偉、何志偉、莊瑞雄、林宜瑾、劉建國等 19 人，鑒於現行農業發展條例針對農業生產因天然災害受損之範圍未予以明確定義，而其子法「農業天然災害救助辦法」對該範圍之定義有稍嫌狹隘之虞，未能全面覆蓋農民權益。爰擬具「農業發展條例第六十條條文」修正草案，明定天然災害之類別，在法律位階上將天然災害予以明確化，以保障農民權益，發展永續農業。是否有當？敬請公決。 
1237,2,農業發展條例增訂第六十五條之一條文草案,2020/10/6,2020/10/6,交付審查,0,0,0,0,邱志偉,何志偉,劉建國,莊瑞雄,,,,,,,,,,,,,,,,,,陳明文,陳秀寳,林宜瑾,賴瑞隆,羅美玲,蘇治芬,黃國書,許智傑,蔡易餘,賴惠員,鄭運鵬,李昆澤,張廖萬堅,范雲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農業發展條例增訂第六十五條之一條文草案,本院委員邱志偉、何志偉、劉建國、莊瑞雄等 18 人，鑑於我國農民平均醫療支出逐年增加，其中腎器官方面的疾病始終都是農民醫療費用中十大疾病之首，該類醫療費用也是逐年增加，腎疾病疑似農民長時間接觸農藥所致之慢性中毒，惟農業發展條例疏漏規範主管機關在農民職業病方面之相關研究。爰提出「農業發展條例增訂第六十五條之一條文草案」，以守護農民健康，有效降低健保支出，發展永續農業。是否有當？敬請公決。 
1254,2,民用航空法第九十九條之十四條文修正草案,2020/10/23,2020/10/23,交付審查,0,0,0,0,鍾佳濱,蘇治芬,江永昌,陳秀寳,何志偉,莊競程,林宜瑾,,,,,,,,,,,,,,,黃國書,羅致政,蘇巧慧,洪申翰,邱議瑩,郭國文,賴品妤,賴瑞隆,林楚茵,陳亭妃,范雲,張廖萬堅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,民用航空法第九十九條之十四條文修正草案,本院委員鍾佳濱、蘇治芬、江永昌、陳秀寳、何志偉、莊競程、林宜瑾等 19 人，鑑於民用航空法第九十九條之十四第二、第三及第六款之規定不符農業實務應用需要，且未開放自然人於自有或承租之農地使用無人機進行農事工作，徒增農民生產成本、阻礙青年返鄉務農，爰擬具「民用航空法第九十九條之十四」條文修正草案。是否有當？敬請公決。 
1317,2,國軍退除役官兵輔導條例第十六條條文修正草案,2020/10/23,2020/10/23,交付審查,0,0,0,0,孔文吉,鄭天財,,,,,,,,,,,,,,,,,,,,溫玉霞,游毓蘭,洪孟楷,萬美玲,呂玉玲,林思銘,林文瑞,吳怡玎,張育美,陳雪生,徐志榮,李貴敏,魯明哲,李德維,鄭正鈐,陳以信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國軍退除役官兵輔導條例第十六條條文修正草案,本院委員孔文吉、鄭天財Sra Kacaw 等 18人，按內政部統計處資料顯示，104 年原住民零歲平均餘命為 71.86 歲，較全體國民零歲平均餘命低 8.34 歲，但相較於民國 95 年相差 9.41歲，原住民與全體國民零歲平均餘命之差距，已有縮減。原住民族平均餘命較低，必須經由改善其經濟條件、生活環境及公共衛生等方面來著手，尤應致力改善原住民族地區醫療衛生水準，建構普及性之醫療照護體系，以消弭族群之間的差異。政府為延長原住民族平均餘命，須強化原住民族地區醫療照護設施與服務，並提供各項支援策略，以增進服務之可近性、可及性與可負擔性，提升其整體安養照護品質。爰基於此，迄今原住民平均餘命與非原住民至今仍相差 8.12 歲。近年相關年金制度，舉凡「國民年金法第五十三條」、「公務人員退休資遣撫卹法第十七條」、「公立學校教職員退休資遣撫卹條例第十八條」、「農民退休儲金條例第十五條」皆已規定原住民於 55 歲即可退休請領相關年金或是配合支領相關儲金等制度，爰參酌上開法律之修正與制定等立法意旨，爰特針對本條例第十六條規定，原住民籍之退除役士官兵，年滿五十五歲即可申請安置就養，以符合其現實的安置與就養需求。擬具「國軍退除役官兵輔導條例第十六條條文修正草案」。是否有當？敬請公決。 
1520,2,農業部組織法草案,2020/12/4,2023/5/16,三讀,1,1,1,0,賴惠員,,,,,,,,,,,,,,,,,,,,,黃國書,王美惠,莊瑞雄,郭國文,陳明文,莊競程,許智傑,羅美玲,沈發惠,林岱樺,吳秉叡,陳素月,陳秀寳,吳玉琴,趙天麟,何欣純,伍麗華,范雲,湯蕙禎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農業部組織法草案,本院委員賴惠員等 20 人，鑒於近來我國農業面臨人口結構改變、貿易自由化及極端氣候加劇等多重困境，為強化我國農業經濟發展、落實農民權益保障、推動友善環境之永續農業，並配合行政院功能業務與組織調整，爰擬具「農業部組織法」草案。是否有當？敬請公決。 
1583,2,鐵路法第五十五條之一條文修正草案,2020/12/4,2022/5/27,二讀,0,1,1,0,孔文吉,鄭天財,陳瑩,,,,,,,,,,,,,,,,,,,張育美,林為洲,呂玉玲,游毓蘭,林思銘,賴士葆,謝衣鳯,羅明才,曾銘宗,洪孟楷,徐志榮,蔣萬安,萬美玲,鄭麗文,林德福,溫玉霞,李德維,林文瑞,吳怡玎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鐵路法第五十五條之一條文修正草案,本院委員孔文吉、鄭天財 Sra Kacaw、陳瑩等 22 人，惟依據106 年內政部統計處所做統計資料，原住民族平均餘命較台灣地區人民平均餘命少 8.17 歲。且據原住民族委員會委託財團法人國家衛生研究院辦理「105~106 年原住民族人口及健康統計年報」（109 年 5 月版）報告資料，105 年男性原住民族的平均餘命為67.5 歲，女性為 76.4 歲，分別比全國男性與女性低9.3 歲及 7.0 歲。近年相關年金制度，舉凡「國民年金法第五十三條」、「公務人員退休資遣撫卹法第十七條」、「公立學校教職員退休資遣撫卹條例第十八條」、「農民退休儲金條例第十五條」皆已規定原住民於 55 歲即可退休請領相關年金或可支領相關儲金等制度，爰參酌上開法律規定及其等立法意旨。為嘉惠原住民族且具體落實憲法增修條文第十條第十二條之規定：「國家應依民族意願，保障原住民族之地位及政治參與，並對其教育文化、交通水利、衛生醫療、經濟土地及社會福利事業予以保障扶助並促其發展……。」爰擬具「鐵路法」第五十五條之一條文修正草案。是否有當？敬請公決。 
1584,2,勞工保險條例第五十八條條文修正草案,2020/12/4,2020/12/4,交付審查,0,0,0,0,孔文吉,鄭天財,陳瑩,,,,,,,,,,,,,,,,,,,張育美,賴士葆,萬美玲,林為洲,謝衣鳯,鄭麗文,吳怡玎,溫玉霞,林德福,呂玉玲,羅明才,洪孟楷,曾銘宗,林文瑞,徐志榮,游毓蘭,林思銘,蔣萬安,李德維,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞工保險條例第五十八條條文修正草案,本院委員孔文吉、鄭天財Sra Kacaw、陳瑩等22人，依據106年內政部統計處所做統計資料，原住民族平均餘命較台灣地區人民平均餘命少 8.17 歲。且據原住民族委員會委託財團法人國家衛生研究院辦理「105~106 年原住民族人口及健康統計年報」（109 年 5 月版）報告資料，105 年男性原住民族的平均餘命為67.5 歲，女性為 76.4 歲，分別比全國男性與女性低9.3 歲及 7.0 歲。近年相關年金制度，舉凡「國民年金法第五十三條」、「公務人員退休資遣撫卹法第十七條」、「公立學校教職員退休資遣撫卹條例第十八條」、「農民退休儲金條例第十五條」皆已規定原住民於 55 歲即可退休請領相關年金或可支領相關儲金等制度，爰參酌上開法律規定及其等立法意旨。並為嘉惠原住民族且具體落實憲法增修條文第十條第十二項之規定：「國家應依民族意願，保障原住民族之地位及政治參與，並對其教育文化、交通水利、衛生醫療、經濟土地及社會福利事業予以保障扶助並促其發展……」。及依據原住民族基本法第二十六條規定，政府應積極辦理原住民族社會福利事項，並特別保障原住民勞工退休權益，爰擬具「勞工保險條例」第五十八條條文修正草案。是否有當？敬請公決。 
1585,2,老年農民福利津貼暫行條例第三條及第四條條文修正草案,2020/12/4,2023/11/20,委員會審查,0,0,1,0,孔文吉,鄭天財,陳瑩,,,,,,,,,,,,,,,,,,,張育美,賴士葆,萬美玲,羅明才,林思銘,曾銘宗,林為洲,謝衣鳯,鄭麗文,吳怡玎,溫玉霞,林德福,呂玉玲,林文瑞,洪孟楷,游毓蘭,李德維,徐志榮,蔣萬安,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,老年農民福利津貼暫行條例第三條及第四條條文修正草案,本院委員孔文吉、鄭天財Sra Kacaw、陳瑩等22人，依據106年內政部統計處所做統計資料，原住民族平均餘命較台灣地區人民平均餘命少 8.17 歲。且據原住民族委員會委託財團法人國家衛生研究院辦理「105~106 年原住民族人口及健康統計年報」（109 年 5 月版）報告資料，105 年男性原住民族的平均餘命為67.5 歲，女性為 76.4 歲，分別比全國男性與女性低9.3 歲及 7.0 歲。近年相關年金制度，舉凡「國民年金法第 53條」、「公務人員退休資遣撫卹法第 17 條」、「公立學校教職員退休資遣撫卹條例第18條」、「農民退休儲金條例第15條」皆已規定原住民於 55 歲即可退休請領相關年金或可支領相關儲金等制度，爰參酌上開法律規定及其等立法意旨。並為嘉惠原住民族且具體落實憲法增修條文第十條第十二條之規定：「國家應依民族意願，保障原住民族之地位及政治參與，並對其教育文化、交通水利、衛生醫療、經濟土地及社會福利事業予以保障扶助並促其發展……」。及依據原住民族基本法第二十六條規定，政府應積極辦理原住民族社會福利事項，使原住民籍之老年農民之基本生活獲得較合理且完臻之照顧，在不影響政府財政之情況下，特針對年滿五十五歲之原住民，自中華民國一百一十三年起調整為每月新臺幣八千元，以貫徹照顧其老年農民生活之宗旨。爰擬具「老年農民福利津貼暫行條例」第三條及第四條條文修正草案。是否有當？敬請公決。 
1622,2,農會法第十二條及第十三條條文修正草案,2020/12/4,2020/12/30,三讀,1,1,1,1,高虹安,邱臣遠,蔡壁如,賴香伶,張其祿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農會法第十二條及第十三條條文修正草案,本院民眾黨黨團，為配合民法成年年齡將下修為十八歲，並鼓勵青年農民從事農業工作，將現行年滿二十歲國民始能加入農會為會員、個人贊助會員之規定，修正以「成年」之國民為要件，爰擬具「農會法」第十二條及第十三條條文修正草案。是否有當？敬請公決。 
1682,2,農會法第十二條及第十三條條文修正草案,2020/12/4,2020/12/30,三讀,1,1,1,1,邱顯智,王婉諭,陳椒華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農會法第十二條及第十三條條文修正草案,本院時代力量黨團，有鑑於本院刻正審議民法第十二條下修成年年齡為十八歲之草案，為維持法律體系之一貫性。爰擬具「農會法」第十二條及第十三條條文修正草案，為配合民法成年年齡將下修為十八歲，並鼓勵青年農民從事農業工作，加入農會為會員，擴大參與農會事務，且因應國際趨勢保障青年權益，爰擬具「農會法」第十二條及第十三條修正草案，將現行年滿二十歲國民始能加入農會為會員、個人贊助會員之規定，修正以「成年」之國民為要件，俾與民法成年年齡修正接軌；另本法有關農會信用部對個人贊助會員及團體贊助會員授信及其限額之標準之授權規定，已納入農業金融法第二十八條第五項規範，爰配合刪除。是否有當？敬請公決。 
1895,2,就業保險法第三條條文修正草案,2020/12/24,2020/12/24,交付審查,0,0,0,0,林文瑞,,,,,,,,,,,,,,,,,,,,,許淑華,吳斯懷,孔文吉,翁重鈞,溫玉霞,馬文君,林思銘,游毓蘭,鄭天財,曾銘宗,魯明哲,陳玉珍,林德福,吳怡玎,賴士葆,廖婉汝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,就業保險法第三條條文修正草案,"本院委員林文瑞等 17 人，有鑑於現行我國全民健康、國民年金、勞工、就業、農民健康等 5 種社會保險，設有強制訴願先行制度，非經此一程序，不得提起訴願。然目前爭議事項之審議單位皆為部會內之單位, 實與上開功能目的不合。又最高行政法院2010 年 6 月份庭長法官聯席會決議，若不服審議決定結果，仍應再向該部會之訴願會提起訴願。為增進公共利益、維護民眾權益，並解決行政救濟功能重疊及程序冗長之積弊，爰提出「就業保險法第三條」條文修正草案。是否有當？敬請公決。 "
2084,3,植物醫師法草案,2021/3/19,2022/11/24,委員會審竣,0,1,1,0,蘇治芬,黃秀芳,,,,,,,,,,,,,,,,,,,,吳秉叡,何志偉,蔡易餘,蘇震清,蘇巧慧,沈發惠,陳秀寳,高嘉瑜,陳素月,王定宇,賴品妤,邱議瑩,趙正宇,周春米,江永昌,陳亭妃,張廖萬堅,伍麗華,羅美玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,植物醫師法草案,本院委員蘇治芬、黃秀芳等 21 人，鑒於我國作物種類豐富，地形氣候複雜，須防治之病蟲害種類繁多；加上近年極端氣候，外來新興蟲害如秋行軍蟲，如未能適當防治，每年將造成可觀之損失。為提供農民專業之植物保護知識和專業、精準的使用農藥，以降低農民生產成本、減少農藥殘留等情形，從而防止國外高風險有害生物傳入我國。又查，台灣植病人才，自 1949 年台大設立植病系，中興大學、嘉義大學、屏東科技大學亦相繼在各不同階段成立植病相關系所。目前國內這四所大學也因應時勢所需，設置植物醫學相關系所或學程，且於 2018 年紛紛成立植物教學醫院，希望建立植物醫師的專業培養與制度。但因植物醫師執業範疇涉及公共利益及國家財產，應以具有公信力且應考資格明確嚴謹之國家考試辦理，方能對等賦予植物醫師公權力，且透過推動國家考試，更能凸顯政府對於農產品安全、農業環境的重視程度，及維護生態永續發展之決心，落實有機農業促進法立法之宗旨。故將植物醫師納入專門職業及技術人員制度，對其業務、責任、管理及植物診療機構設立等加以規範，以有效管理並提升其服務品質。培育具備全方位的專業知識及經驗的植物醫師已刻不容緩，爰擬具「植物醫師法」草案。是否有當，敬請公決。 
2085,3,農民健康保險條例第五條條文修正草案,2021/3/19,2021/12/7,二讀,0,1,1,0,蘇治芬,何志偉,賴品妤,,,,,,,,,,,,,,,,,,,張廖萬堅,邱議瑩,蔡易餘,蘇震清,沈發惠,高嘉瑜,陳素月,王定宇,黃秀芳,蘇巧慧,趙正宇,周春米,陳亭妃,吳秉叡,莊瑞雄,伍麗華,羅美玲,江永昌,陳秀寳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農民健康保險條例第五條條文修正草案,本院委員蘇治芬、黃秀芳等 21 人，鑒於我國作物種類豐富，地形氣候複雜，須防治之病蟲害種類繁多；加上近年極端氣候，外來新興蟲害如秋行軍蟲，如未能適當防治，每年將造成可觀之損失。為提供農民專業之植物保護知識和專業、精準的使用農藥，以降低農民生產成本、減少農藥殘留等情形，從而防止國外高風險有害生物傳入我國。又查，台灣植病人才，自 1949 年台大設立植病系，中興大學、嘉義大學、屏東科技大學亦相繼在各不同階段成立植病相關系所。目前國內這四所大學也因應時勢所需，設置植物醫學相關系所或學程，且於 2018 年紛紛成立植物教學醫院，希望建立植物醫師的專業培養與制度。但因植物醫師執業範疇涉及公共利益及國家財產，應以具有公信力且應考資格明確嚴謹之國家考試辦理，方能對等賦予植物醫師公權力，且透過推動國家考試，更能凸顯政府對於農產品安全、農業環境的重視程度，及維護生態永續發展之決心，落實有機農業促進法立法之宗旨。故將植物醫師納入專門職業及技術人員制度，對其業務、責任、管理及植物診療機構設立等加以規範，以有效管理並提升其服務品質。培育具備全方位的專業知識及經驗的植物醫師已刻不容緩，爰擬具「植物醫師法」草案。是否有當，敬請公決。 
2361,3,農民健康保險條例第五條條文修正草案,2021/4/23,2021/4/27,二讀,0,1,1,0,周春米,何志偉,蔡易餘,,,,,,,,,,,,,,,,,,,賴品妤,黃國書,林俊憲,張廖萬堅,洪申翰,羅美玲,莊競程,鄭運鵬,邱議瑩,江永昌,湯蕙禎,吳秉叡,沈發惠,陳秀寳,邱泰源,吳思瑤,蘇巧慧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農民健康保險條例第五條條文修正草案,本院委員周春米、何志偉、蔡易餘等 20 人，鑒於農村人口外移，從事農業人口日漸凋零，且多半呈現高齡化趨勢，致使農村地區生產力下降。故政府應以政策工具吸引青壯人口回歸鄉村、投入農業生產。惟，現行農業健康保險條例，排除已領取相關社會保險老年給付者之適用，與鼓勵青壯年人口從農之方針相悖。為振興我國農業發展，特擬具「農民健康保險條例第五條條文修正草案」。是否有當？敬請公決。 
2367,3,農民健康保險條例第五條條文修正草案,2021/4/23,2021/12/7,二讀,0,1,1,0,陳超明,鄭正鈐,林文瑞,廖婉汝,,,,,,,,,,,,,,,,,,李德維,洪孟楷,溫玉霞,林思銘,吳怡玎,許淑華,趙正宇,孔文吉,鄭天財,呂玉玲,徐志榮,吳斯懷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農民健康保險條例第五條條文修正草案,本院委員陳超明、鄭正鈐、林文瑞、廖婉汝等 16 人，鑒於農村從業人口老齡化嚴重，為鼓勵年輕退役軍人返鄉從農，解決其無法參加農保之限制，爰提案修正「農民健康保險條例」第五條條文修正草案，參加本保險前，已領取過軍人保險退伍給付，且非領取陸海空軍軍官士官服役條例第二十三條第一項第二款規定之退休俸或退伍金，且未滿四十五歲者，得排除第一項至第三項所稱相關社會保險老年給付之規定。是否有當？敬請公決。 
2376,3,農民健康保險條例第七條及第二十三條條文修正草案,2021/4/23,2021/12/7,三讀,1,1,1,0,陳亭妃,劉建國,陳椒華,陳歐珀,許智傑,蔡易餘,,,,,,,,,,,,,,,,何欣純,邱志偉,黃國書,邱議瑩,張宏陸,賴瑞隆,蘇治芬,蔡適應,李昆澤,林岱樺,陳素月,伍麗華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,農民健康保險條例第七條及第二十三條條文修正草案,本院委員陳亭妃、劉建國、陳椒華、陳歐珀、許智傑、蔡易餘等18人，根據農委會統計，我國農民人口平均年齡高達62歲，主力農家平均年齡為 57.5 歲，又台灣每公頃農地均價是澳洲的750 倍、美國的157倍、日本的14倍，致使農民買不起地，且配合重大公共建設之區段徵收導致農民失去農地，而間接失去農保條件，導致許多老農喪失農保資格，無法保障其老年生活。另查，社會保險相關法制，如國民年金法第二十八條：「領取保險給付之請求權，自得請領之日起，因五年間不行使而消滅」，又如勞工保險條例第三十條：「領取保險給付之請求權，自得請領之日起，因五年間不行使而消滅。」，惟本條例之農民保險給付請求權仍僅為二年，恐讓農民們會有不公平感，爰修法將消滅時效調整為五年，與其它社會保險請求權一致。特擬具「農民健康保險條例第七條及第二十三條條文修正草案」，以避免農民經濟與權益蒙受損失。是否有當？敬請公決。 
2377,3,住宅法第二十二條、第二十三條及第四十一條條文修正草案,2021/4/23,2021/5/18,三讀,1,1,1,0,王美惠,羅致政,,,,,,,,,,,,,,,,,,,,林宜瑾,莊瑞雄,賴惠員,蔡易餘,湯蕙禎,高嘉瑜,余天,鍾佳濱,張廖萬堅,羅美玲,林楚茵,莊競程,陳素月,陳秀寳,陳歐珀,伍麗華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,住宅法第二十二條、第二十三條及第四十一條條文修正草案,本院委員陳亭妃、劉建國、陳椒華、陳歐珀、許智傑、蔡易餘等18人，根據農委會統計，我國農民人口平均年齡高達62歲，主力農家平均年齡為 57.5 歲，又台灣每公頃農地均價是澳洲的750 倍、美國的157倍、日本的14倍，致使農民買不起地，且配合重大公共建設之區段徵收導致農民失去農地，而間接失去農保條件，導致許多老農喪失農保資格，無法保障其老年生活。另查，社會保險相關法制，如國民年金法第二十八條：「領取保險給付之請求權，自得請領之日起，因五年間不行使而消滅」，又如勞工保險條例第三十條：「領取保險給付之請求權，自得請領之日起，因五年間不行使而消滅。」，惟本條例之農民保險給付請求權仍僅為二年，恐讓農民們會有不公平感，爰修法將消滅時效調整為五年，與其它社會保險請求權一致。特擬具「農民健康保險條例第七條及第二十三條條文修正草案」，以避免農民經濟與權益蒙受損失。是否有當？敬請公決。 
