ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,提案人22,提案人23,提案人24,提案人25,提案人26,提案人27,提案人28,提案人29,提案人30,提案人31,提案人32,提案人33,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
788,2,國軍老舊眷村改建條例第五條條文修正草案,2005/11/18,2007/1/8,委員會審查,0,0,1,0,林郁方,朱鳳芝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,呂學樟,何智輝,黃敏惠,翁重鈞,吳敦義,林德福,吳成典,洪秀柱,蘇起,蔡正元,趙良燕,王昱婷,紀國棟,徐少萍,黃昭順,鍾紹和,郭素春,李永萍,柯淑敏,黃志雄,黃健庭,林建榮,邱鏡淳,徐耀昌,蔣孝嚴,羅明才,鄭金玲,孫大千,蔡勝佳,丁守中,廖婉汝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員林郁方、朱鳳芝等 33人,為現行「國軍老舊眷村改 建條例」第五條條文規定,「當原眷戶與配偶均死亡者,子 女人數在二人以上者,應於原眷戶與配偶均死亡之日起六個 月內,以書面協議向主管機關表示由一人承受,逾期均喪失 承受之權益」,不僅違反憲法對人民財產權之保障,也使許 多繼承人因不知有此規定,未於時限內向主管機關完成相關 程序,致喪失繼承權。 提出「國軍老舊眷村改建條例」第 五條條文修正案,明定「當原眷戶與配偶均死亡,而子女人 數在二人以上時,主管機關應通知繼承人於六個月內完成相 關程序」,以保障原眷戶子女合法之財產權與繼承權,是否 有當,敬請公決。"
1065,3,行政院原住民族委員會組織條例第二條條文修正草案,2006/5/5,2006/5/5,交付審查,0,0,0,0,孔文吉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,李永萍,黃偉哲,鄭金玲,劉文雄,劉憶如,賴士葆,羅世雄,陳明真,紀國棟,高思博,楊仁福,陳秀惠,廖婉汝,馮定國,楊瓊瓔,葉芳雄,雷倩,王昱婷,朱鳳芝,江連福,張麗善,趙良燕,黃義交,費鴻泰,謝欣霓,邱鏡淳,林正二,郭四春,何智輝,曹來旺,黃昭順,吳成典,林建榮,黃健庭,黃志雄,徐少萍,羅明才,張慶惠,曾華德,潘維剛,鍾紹和,蘇起,楊宗哲,吳志揚,侯彩鳳,,,,,,,,,,,,,,,,,,,"本院委員林郁方、朱鳳芝等 33人,為現行「國軍老舊眷村改 建條例」第五條條文規定,「當原眷戶與配偶均死亡者,子 女人數在二人以上者,應於原眷戶與配偶均死亡之日起六個 月內,以書面協議向主管機關表示由一人承受,逾期均喪失 承受之權益」,不僅違反憲法對人民財產權之保障,也使許 多繼承人因不知有此規定,未於時限內向主管機關完成相關 程序,致喪失繼承權。 提出「國軍老舊眷村改建條例」第 五條條文修正案,明定「當原眷戶與配偶均死亡,而子女人 數在二人以上時,主管機關應通知繼承人於六個月內完成相 關程序」,以保障原眷戶子女合法之財產權與繼承權,是否 有當,敬請公決。"
84,1,行政院組織法第三條條文修正草案,2005/3/18,2007/1/21,二讀,0,1,1,0,林郁方,趙良燕,李永萍,楊瓊瓔,丁守中,沈智慧,盧秀燕,馮定國,鄭金玲,,,,,,,,,,,,,,,,,,,,,,,,,劉文雄,曹爾忠,廖婉汝,李復興,費鴻泰,曹壽民,紀國棟,帥化民,李紀珠,吳育昇,洪秀柱,黃敏惠,何智輝,孫大千,林益世,謝國樑,林正峰,孔文吉,黃義交,林鴻池,吳成典,黃昭順,張顯耀,邱毅,陳杰,徐耀昌,陳志彬,吳敦義,吳清池,林建榮,林德福,高思博,黃志雄,李嘉進,鍾紹和,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員林郁方、趙良燕、李永萍、楊瓊理、丁守中、沈智
慧、盧秀燕、馮定國、鄭金玲等44人,為落實對退伍軍人及
其眷屬之照顧,體現政府照顧退伍軍人、崇功報勳之理念,
爱提出「行政院組織法」第三條條文修正草案,將現行「行
政院國軍退除役官兵輔導委員會」改制為「退伍軍人事務部
」,是否有當,敬請公決。"
894,2,國軍職務官舍設置管理條例草案,2006/1/6,2007/1/16,二讀,0,1,1,0,帥化民,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃偉哲,黃志雄,周守訓,陳明真,朱鳳芝,林郁方,羅明才,邱毅,黃義交,洪秀柱,鄭金玲,廖婉汝,蘇起,李慶安,楊瓊瓔,費鴻泰,柯俊雄,盧秀燕,吳光訓,雷倩,趙良燕,李永萍,陳志彬,蔡正元,潘維剛,白添枝,湯火聖,高建智,丁守中,吳英毅,李全教,賴士葆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員帥化民等 33人,為有效利用空置營地並防止遭宵小 違法侵佔,及考量達成照顧「現役軍人」,使其生活與戰鬥 相結合之實質目的,與增加招募優秀人才投效軍旅之誘因, 宜仿效歐美先進國家,依法建立「職務官舍制度」,特擬具 「國軍職務官舍設置管理條例」草案,是否有當?敬請公決"
895,2,軍事教育條例部分條文修正草案,2006/1/6,2006/1/6,交付審查,0,0,0,0,帥化民,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃偉哲,朱鳳芝,周守訓,盧秀燕,蘇起,吳光訓,陳明真,鄭金玲,黃義交,郭素春,林郁方,李永萍,趙良燕,羅明才,李慶安,陳志彬,雷倩,楊瓊瓔,邱毅,柯俊雄,洪秀柱,黃志雄,費鴻泰,蔡正元,賴士葆,湯火聖,廖婉汝,李文忠,潘維剛,高建智,顏文章,李全教,吳英毅,丁守中,白添枝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員帥化民等 36人,考量國軍為達成國家防衛之使命, 必须保持素質上的優勢,而人才培育的根本在於教育,但國 軍軍事院校教育訓練經費,長期處於匮乏狀態,近十年軍事 教育預算編列均呈現負成長,國軍三十一所院校一年之預算 竟不及台灣大學一校經費之半,實無從支應國軍現代化之所 需,經檢討應於軍事教育條例(以下簡稱本條例)增訂軍事 教育預算應占國防預算之一定比例,以求一勞永逸。另國防 二法明確將國防事務區分為軍政、軍令、軍備三區分,著眼 於各司其職及對專業的尊重,也特別凸顯了軍備之重要性, 而現行國軍軍事教育體系對作戰指揮人才之培育已略具規模 ,但軍備教育方面仍屬欠缺,亦應於本條例增訂設立軍備教 育體系之相關規定。爱擬具本條例第七條、第二十一條之二 修正草案。是否有當?敬請公決。"
68,1,國軍老舊眷村改建條例第二十條、第二十八條及第三十條條文修正草案,2005/3/18,2007/1/8,委員會審查,0,0,1,0,孫大千,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,李鴻鈞,李永萍,謝國樑,趙良燕,梅長錡,陳朝容,林春德,周錫瑋,林郁方,邱毅,柯淑敏,徐耀昌,林正二,吳清池,蔡勝佳,黃義交,鍾紹和,林惠官,高思博,陳志彬,張顯耀,林德福,呂學樟,傅崐萁,沈智慧,劉文雄,蔡豪,羅世雄,林益世,楊瓊瓔,劉憶如,吳成典,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員孫大千等 33人,鑒於現行國軍老舊眷村改建條例
以下簡稱本條例)第二十條規定,針對原眷戶輔助購宅款之
分配總額達房地總價以上者,超出部分係撥入改建基金;惟
適用第二十一條之原眷戶,其輔助購宅款超出部分,卻可歸
各原眷戶所有。相較之下,同樣係屬適用新制規範之原眷戶
,僅依原眷戶是否願意承購改建住宅區分,而就輔助購宅款
作不同差別待遇,恐不符合行政行為非有正當理由不得為差
別待遇之行政法理,亦對願意配合眷村改建政策承購改建住
宅之原眷戶難謂公平,有害人民對行政之信賴,誠有檢討修
正之必要。另鑒於現行本條例第二十八條規範適用舊制及新
制之基準,係以是否已報經行政院核定為準;惟此區分基準
實超出當時人民對於政府施政及政策之預測及期待可能性,
有害人民對行政之信賴,近年已備受本條例施行當時已改建
完成但尚未交屋眷村眷戶們質疑。另究本條例第二十八條制
訂當時行政院版草案立法說明,針對將本條例施行之日已報
行政院核定改建眷村劃歸適用舊制,僅以「為避免本條例施
行前以執行中……………之老舊眷村改建案,在條例公布施行後不
適用或無法結案」為理由,不符合行政行為非有正當理由不
得為差別待遇之行政法理,對該等眷戶之財產權影響甚鉅,
亦有檢討修正之必要。爱此,特提出「國軍老舊眷村改建條
例第二十條、第二十八條及第三十條修正草案」,是否有當
,請公決。"
163,1,行政院組織法第三條條文修正草案,2005/4/1,2007/12/21,二讀,0,1,1,0,張顯耀,顧崇廉,劉盛良,李復興,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,鄭金玲,李紀珠,陳志彬,徐耀昌,黃義交,周守訓,蘇起,林郁方,何智輝,紀國棟,費鴻泰,鍾紹和,黃昭順,林春德,李永萍,柯淑敏,許舒博,柯俊雄,林益世,楊瓊瓔,蔡正元,李嘉進,高思博,李慶安,林正二,趙良燕,吳清池,洪秀柱,孫大千,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員張顯耀、顧崇廉、劉盛良、李復興等 34人,為保障 憲法明訂對退伍軍人及其眷屬之照顧,落實政府服務退伍軍 人之意旨, 提議將現行「行政院國軍退除役官兵輔導委員 會」改制為「退伍軍人事務部」,擬具「行政院組織法第三 條」條文修正草案。是否有當?敬請公決。"
93,1,所得稅法第十七條條文修正草案,2005/3/25,2006/12/18,委員會審查,0,0,1,0,曾燦燈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陳銀河,何敏豪,邱毅,廖本煙,尹伶瑛,羅志明,黃志雄,黃宗源,彭添富,陳瑩,王淑慧,黃適卓,黃健庭,蔡豪,王拓,林岱樺,林正二,謝國樑,鄭金玲,吳敦義,吳成典,林德福,王塗發,邱永仁,莊碩漢,陳朝龍,蔡其昌,郭林勇,何智輝,帥化民,趙良燕,郭素春,陳明真,郭玟成,李嘉進,彭紹瑾,林益世,黃政哲,曹來旺,魏明谷,,,,,,,,,,,,,,,,,,,,,,,,"本院委員曾燦燈等 46人,為保障憲法第一五九條教育機會均
等之基本人權,並減輕受薪階級或經濟弱勢納稅義務人子女
教育支出之經濟負擔,特放寬所得稅法第十七條教育學費特
別扣除額之適用對象,並比照「全國軍公教待遇支給要點子
女教育補助表」之最上限,做為民眾教育學費特別扣除額上
限,爱擬具「所得稅法第十七條修正草案」,是否有當,敬
請公決。"
183,1,退伍軍人福利法草案,2005/4/1,2005/5/11,委員會審查,0,0,1,0,黃昭順,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,李復興,黃敏惠,徐少萍,章仁香,許舒博,紀國棟,林建榮,王昱婷,楊麗環,黃德福,劉銓忠,白添枝,朱鳳芝,劉盛良,吳志揚,鍾紹和,羅世雄,吳英毅,曹爾忠,江連福,廖國棟,孔文吉,葉芳雄,張慶忠,陳秀卿,伍錦霖,吳光訓,吳敦義,廖婉汝,楊瓊瓔,黃健庭,張昌財,林益世,侯彩鳳,李全教,劉政鴻,蘇起,林政豐,吳松柏,謝文政,蔡正元,吳成典,楊仁福,蔡豪,林炳坤,蔡家福,趙良燕,,,,,,,,,,,,,,,,,"本院委員黃昭順等 48人,為維護退伍軍人應有之尊嚴和福祉 ,特制訂「退伍軍人福利法」草案,以促進社會安定,增強 國軍戰力。是否有當,敬請公決。"
649,2,國軍老舊眷村改建條例增訂第十八條之一條文草案,2005/10/14,2007/12/21,二讀,0,1,1,0,趙良燕,朱鳳芝,林郁方,高思博,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,柯淑敏,陳志彬,陳朝容,顧崇廉,林益世,蔡勝佳,黃志雄,孫大千,傅崐萁,徐耀昌,劉文雄,林春德,邱鏡淳,張顯耀,李慶安,呂學樟,林德福,紀國棟,梅長錡,馮定國,李鴻鈞,鄭金玲,謝國樑,鍾紹和,柯俊雄,葉芳雄,林惠官,黃義交,李永萍,林南生,何智輝,吳敦義,廖婉汝,羅世雄,翁重鈞,帥化民,林正二,黃德福,朱俊曉,黃昭順,張麗善,洪秀柱,林滄敏,吳松柏,周錫瑋,侯彩鳳,羅明才,費鴻泰,吳光訓,盧秀燕,江連福,廖國棟,黃敏惠,陳根德,吳成典,林建榮,李嘉進,吳志揚,徐少萍,,,,,"本院委員趙良燕、朱鳳芝、林郁方、高思博等 63人,針對國 軍老舊眷村改建條例施行前,部分原眷戶之房舍破舊不堪居 住,主管機關因考量該條例未能預期訂定及通過,乃採取整 村整建之政策及作法,以公撥預算並配合由原眷戶負擔大部 分自備款辦理眷舍整建。惟因該等整村整建戶屬配合國防部 政策辦理整建,且整建時係由眷戶負擔大部分整建費用,現 行「國軍老舊眷村改建條例施行細則第十四條」所訂之補償 方式太低,影響該等眷戶參與改建之意願,致眷改土地無法 順利標售處分,影響全盤眷村改建之推動。經查國軍列管之 整村整建眷村,現有三十九村,整建戶達二、五七八戶,其 中十六村又屬「部分整建」,眷村內同居住之非整建戶高達 二千八百餘戶,若能提高整村整建戶之自增建超坪補償費, 以彌補其所受損害,俾能使全村改建意願易趨整合,屆時可 一併完成前述五千餘戶眷村改建工作,同時保障非整建戶獲 得改建之權益。另修正本案後雖將增加眷改基金二十六億餘 元之支出,惟現有整建眷村土地多屬住宅區,依國防部之資 料顯示,上揭土地如以九十四年公告土地現值計算,處分得 款金額約一百八十二億餘元,遠超過應支出之二十六億餘元 ,對眷改基金預算收入確有頗大之效益,亦可加速完成國軍 老舊眷村改建之工作,爱增訂本條例第十八條之一規定,是 否有當,敬請公決!"
648,2,國軍老舊眷村改建條例第二十一條之一及第二十二條條文修正草案,2005/10/14,2006/12/12,三讀,1,1,1,0,趙良燕,林郁方,朱鳳芝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,張顯耀,許舒博,柯淑敏,蔡勝佳,李慶安,孫大千,黃昭順,林春德,黃志雄,高思博,何智輝,梅長錡,邱鏡淳,李鴻鈞,葉芳雄,馮定國,紀國棟,吳敦義,顧崇廉,傅崐萁,鍾紹和,林惠官,林南生,呂學樟,陳志彬,劉文雄,林德福,鄭金玲,謝國樑,陳朝容,徐耀昌,黃德福,朱俊曉,周錫瑋,林正二,柯俊雄,李永萍,廖婉汝,黃義交,林益世,吳松柏,羅世雄,費鴻泰,林滄敏,羅明才,翁重鈞,吳光訓,張麗善,洪秀柱,帥化民,廖國棟,黃敏惠,孔文吉,陳根德,蔡家福,黃健庭,郭素春,林建榮,李嘉進,江連福,吳志揚,徐少萍,,"本院委員趙良燕、林郁方、朱鳳芝等 65人,有鑑於國防部以 「國軍老舊眷村改建條例」第二十一條之一及第二十二條規 定為據,於「國軍老舊眷村改建條例施行細則」第二十條規 定:「原眷戶未達四分之三同意改建之眷村,不辦理改建」 。如此高的門檻,常讓「少數人」影響「多數人」的權益, 殊不合理。為改善此一不合理現象,爱提案修正「國軍老舊 眷村改建條例」第二十一條之一及第二十二條。是否有當, 敬請公決!"
228,1,中華民國前江浙閩粵反共救國軍官兵補發薪餉條例草案,2005/4/15,2007/6/6,委員會審查,0,0,1,0,鄭金玲,鍾紹和,劉文雄,盧秀燕,馮定國,,,,,,,,,,,,,,,,,,,,,,,,,,,,,林郁方,黃義交,何智輝,帥化民,洪秀柱,吳清池,徐耀昌,林建榮,沈智慧,孫大千,趙良燕,潘維剛,黃昭順,林德福,廖國棟,李嘉進,黃志雄,吳成典,陳根德,劉盛良,黃健庭,林益世,林正二,李鴻鈞,蘇起,柯淑敏,林春德,劉政鴻,楊瓊瓔,伍錦霖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員鄭金玲、鍾紹和、劉文雄、盧秀燕、馮定國等 35 人 擬具「中華民國前江、浙、閩、粵反共救國軍官兵補發薪鉤 條例」草案,是否有當?敬請公決。"
1596,5,國軍老舊眷村改建條例部分條文修正草案,2007/6/1,2007/6/1,交付審查,0,0,0,0,盧秀燕,王昱婷,柯俊雄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃昭順,葉芳雄,吳成典,李嘉進,廖婉汝,紀國棟,杜文卿,林正二,周守訓,林益世,馮定國,費鴻泰,黃志雄,吳清池,蔣孝嚴,劉盛良,趙良燕,蘇起,孫大千,徐少萍,林德福,羅明才,白添枝,邱鏡淳,楊瓊瓔,朱鳳芝,柯淑敏,陳志彬,陳朝容,伍錦霖,孔文吉,彭添富,鍾紹和,蔡豪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員盧秀燕、王昱婷、柯俊雄等 37人,有鑒於「眷村文 化」是台灣獨特時空背景下的文化產物,此一重要文化資產 不該隨著國軍眷村改建而消失。爱此,特提案修正「國軍老 舊眷村改建條例」部分條文,是否有當,敬請公決。"
1597,5,國軍老舊眷村改建條例第二十四條條文修正草案,2007/6/1,2007/12/21,復議,0,0,0,0,盧秀燕,潘維剛,廖婉汝,鄭金玲,柯俊雄,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃昭順,吳成典,陳根德,吳松柏,劉盛良,劉銓忠,謝文政,雷倩,江義雄,王昱婷,李永萍,廖國棟,林鴻池,羅明才,柯淑敏,黃義交,蘇起,周守訓,李嘉進,徐少萍,林建榮,邱鏡淳,洪秀柱,林正二,帥化民,蔡家福,趙良燕,孔文吉,陳志彬,朱鳳芝,林益世,呂學樟,孫大千,伍錦霖,紀國棟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員盧秀燕、潘維剛、廖婉汝、鄭金玲、柯俊雄等 40人 ,有鑒於時空環境變遷,由國防部配售之住宅、基地未滿五 年不得出售、出典、贈與或交換之規定,嚴重限制眷戶之產 權行使。爱此,特提案「國軍老舊眷村改建條例第二十四條 修正草案」,是否有當,敬請公決。"
44,1,國軍退伍軍人福利法草案,2005/3/11,2005/5/11,委員會審查,0,0,1,0,盧秀燕,鄭金玲,洪秀柱,蔡豪,紀國棟,楊瓊瓔,,,,,,,,,,,,,,,,,,,,,,,,,,,,朱鳳芝,廖婉汝,林鴻池,陳志彬,柯俊雄,楊麗環,蔡家福,林南生,章仁香,王昱婷,孔文吉,李嘉進,陳杰,劉盛良,李復興,葉芳雄,劉銓忠,徐少萍,鍾紹和,黃敏惠,曹壽民,周守訓,黃昭順,林建榮,洪玉欽,侯彩鳳,蘇起,顏清標,蔡勝佳,林滄敏,吳敦義,黃健庭,尹伶瑛,吳清池,趙良燕,馮定國,曹爾忠,何智輝,李永萍,謝國樑,吳成典,林郁方,黃志雄,邱鏡淳,陳秀卿,徐耀昌,張顯耀,,,,,,,,,,,,,,,,,"本院委員盧秀燕、鄭金玲、洪秀柱、蔡豪、紀國棟、楊瓊理
、林建榮等54人,為保障國軍退伍軍人之應有權益,使其現
有之福利法制化,並保障其尊嚴與福祉,特擬定「國軍退伍
軍人福利法草案」。是否有當,敬請公決。"
596,2,國軍老舊眷村改建條例第三條條文修正草案,2005/9/30,2007/1/8,委員會審查,0,0,1,0,盧秀燕,鄭金玲,蔡豪,楊瓊瓔,廖婉汝,趙良燕,張顯耀,,,,,,,,,,,,,,,,,,,,,,,,,,,羅明才,吳育昇,蔡家福,張昌財,黃健庭,羅世雄,黃德福,賴士葆,黃敏惠,陳根德,林滄敏,紀國棟,周守訓,李復興,柯淑敏,林正二,林益世,洪秀柱,李嘉進,吳敦義,鍾紹和,吳成典,李永萍,章仁香,何智輝,江連福,陳銀河,黃昭順,吳志揚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員盧秀燕、鄭金玲、蔡豪、楊瓊要、廖婉汝、趙良燕 、張顯耀等37人,針對「散居榮民」服役時,遭國防部以眷 舍有限等理由擔塞,未能配予宿舍;至眷改條例實施後,復 以不符法令規定而不予照顧,對「散居榮民」極其不公,也 有違政府照顧全體退除役國軍官兵之德政。爱提出「國軍老 舊眷村改建條例第三條條文修正草案」,將「散居榮民」納 入眷改條例之範圍,以保障「散居榮民」的權益。是否有當 ,敬請公決。"
1443,5,國軍老舊眷村改建條例第二十一條之一及第二十二條條文修正草案,2007/3/16,2007/3/16,退回程序委員會,0,0,0,0,盧秀燕,鄭金玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,周守訓,李慶安,李嘉進,徐少萍,林德福,蔣孝嚴,林建榮,朱鳳芝,雷倩,邱鏡淳,曾華德,羅明才,吳成典,蔡家福,謝文政,趙良燕,孔文吉,陳志彬,陳根德,劉盛良,廖國棟,林益世,吳松柏,高思博,林正二,呂學樟,孫大千,伍錦霖,費鴻泰,紀國棟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員盧秀燕、鄭金玲等 32人,有鑒於目前眷村改建受限 於三分之二的高門檻,許多眷村無法參加改建,形成「少數 決」的不合理現象。爱此,特提案修正「國軍老舊眷村改建 條例第二十一條之一及第二十二條條文」,是否有當,敬請 公決。"
544,2,國軍退除役官兵輔導條例第三十二條條文修正草案,2005/9/23,2005/9/23,交付審查,0,0,0,0,謝欣霓,潘孟安,黃偉哲,江昭儀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,郭玟成,余政道,李明憲,侯水盛,徐國勇,郭俊銘,吳秉叡,管碧玲,邱創進,李俊毅,陳朝龍,莊碩漢,陳重信,高建智,王榮璋,陳秀惠,黃淑英,盧天麟,林為洲,陳憲中,薛凌,陳瑩,林國慶,蔡其昌,邱永仁,王淑慧,鄭運鵬,王幸男,藍美津,謝明源,莊和子,張花冠,杜文卿,郭榮宗,林炳坤,王塗發,顏文章,陳銀河,徐志明,鄭國忠,楊仁福,林岱樺,,,,,,,,,,,,,,,,,,,,,,"本院委員謝欣霓、潘孟安、黃偉哲、江昭儀等 46人,針對目 前國軍退除役官兵輔導條例中對於所謂『榮譽國民』(簡稱 榮民)給予包含就醫、就學、就養及就業等諸多優待或福利 ,唯對於其權益停止之規定僅於第三十二條中規定於服刑或 通緝期間停權外,需受內亂、外患、貪汙或殺人罪經判處徒 刑者,方永遠停止其權益,顯然過於寬鬆,如其他重大罪犯 之受刑者於服刑期滿或假釋出獄後,仍得享受本條例所賦予 「榮譽國民』之就醫、就養、就業或就學之權益,顯不合理 ,是故擬具『國軍退除役官兵輔導條例第三十二條』修正草 案,建請交付審查,是否有當?請公決。"
